,County,State,County FIPS Code,Opioid Dispensing Rate per 100,year
75,"Marion, AL",AL,1093,230.7,2008
76,"Marshall, AL",AL,1095,202.0,2008
77,"Mobile, AL",AL,1097,145.7,2008
78,"Monroe, AL",AL,1099,135.0,2008
79,"Montgomery, AL",AL,1101,110.3,2008
80,"Morgan, AL",AL,1103,159.0,2008
81,"Perry, AL",AL,1105,–,2008
82,"Pickens, AL",AL,1107,125.5,2008
83,"Pike, AL",AL,1109,109.6,2008
84,"Randolph, AL",AL,1111,59.6,2008
85,"Russell, AL",AL,1113,150.1,2008
86,"St. Clair, AL",AL,1115,85.2,2008
87,"Shelby, AL",AL,1117,116.1,2008
88,"Sumter, AL",AL,1119,44.0,2008
89,"Talladega, AL",AL,1121,129.0,2008
90,"Tallapoosa, AL",AL,1123,89.6,2008
91,"Tuscaloosa, AL",AL,1125,112.0,2008
92,"Walker, AL",AL,1127,312.4,2008
93,"Washington, AL",AL,1129,37.4,2008
94,"Wilcox, AL",AL,1131,48.4,2008
95,"Winston, AL",AL,1133,131.2,2008
96,"Arkansas, AR",AR,5001,73.5,2008
97,"Ashley, AR",AR,5003,87.4,2008
98,"Baxter, AR",AR,5005,163.7,2008
99,"Benton, AR",AR,5007,93.2,2008
100,"Boone, AR",AR,5009,153.5,2008
101,"Bradley, AR",AR,5011,141.7,2008
102,"Calhoun, AR",AR,5013,92.2,2008
103,"Carroll, AR",AR,5015,57.9,2008
104,"Chicot, AR",AR,5017,–,2008
105,"Clark, AR",AR,5019,82.3,2008
106,"Clay, AR",AR,5021,52.2,2008
107,"Cleburne, AR",AR,5023,124.3,2008
108,"Cleveland, AR",AR,5025,–,2008
109,"Columbia, AR",AR,5027,115.8,2008
110,"Conway, AR",AR,5029,69.3,2008
111,"Craighead, AR",AR,5031,170.5,2008
112,"Crawford, AR",AR,5033,117.6,2008
113,"Crittenden, AR",AR,5035,97.7,2008
114,"Cross, AR",AR,5037,101.5,2008
115,"Dallas, AR",AR,5039,95.9,2008
116,"Desha, AR",AR,5041,131.8,2008
117,"Drew, AR",AR,5043,123.8,2008
118,"Faulkner, AR",AR,5045,104.1,2008
119,"Franklin, AR",AR,5047,54.0,2008
120,"Fulton, AR",AR,5049,52.9,2008
121,"Garland, AR",AR,5051,196.3,2008
122,"Grant, AR",AR,5053,30.3,2008
123,"Greene, AR",AR,5055,204.2,2008
124,"Hempstead, AR",AR,5057,121.8,2008
125,"Hot Spring, AR",AR,5059,114.6,2008
126,"Howard, AR",AR,5061,149.2,2008
127,"Independence, AR",AR,5063,178.5,2008
128,"Izard, AR",AR,5065,132.8,2008
129,"Jackson, AR",AR,5067,166.7,2008
130,"Jefferson, AR",AR,5069,85.6,2008
131,"Johnson, AR",AR,5071,31.1,2008
132,"Lafayette, AR",AR,5073,–,2008
133,"Lawrence, AR",AR,5075,34.1,2008
134,"Lee, AR",AR,5077,–,2008
135,"Lincoln, AR",AR,5079,30.6,2008
136,"Little River, AR",AR,5081,68.2,2008
137,"Logan, AR",AR,5083,51.4,2008
138,"Lonoke, AR",AR,5085,100.6,2008
139,"Madison, AR",AR,5087,27.7,2008
140,"Marion, AR",AR,5089,50.5,2008
141,"Miller, AR",AR,5091,61.7,2008
142,"Mississippi, AR",AR,5093,118.3,2008
143,"Monroe, AR",AR,5095,53.1,2008
144,"Montgomery, AR",AR,5097,87.3,2008
145,"Nevada, AR",AR,5099,–,2008
146,"Newton, AR",AR,5101,66.6,2008
147,"Ouachita, AR",AR,5103,109.2,2008
148,"Perry, AR",AR,5105,82.5,2008
149,"Phillips, AR",AR,5107,182.1,2008
150,"Pike, AR",AR,5109,–,2008
151,"Poinsett, AR",AR,5111,67.9,2008
152,"Polk, AR",AR,5113,125.9,2008
153,"Pope, AR",AR,5115,156.6,2008
154,"Prairie, AR",AR,5117,109.3,2008
155,"Pulaski, AR",AR,5119,111.1,2008
156,"Randolph, AR",AR,5121,84.4,2008
157,"St. Francis, AR",AR,5123,89.9,2008
158,"Saline, AR",AR,5125,103.1,2008
159,"Scott, AR",AR,5127,166.4,2008
160,"Searcy, AR",AR,5129,92.4,2008
161,"Sebastian, AR",AR,5131,203.0,2008
162,"Sevier, AR",AR,5133,33.0,2008
163,"Sharp, AR",AR,5135,114.9,2008
164,"Stone, AR",AR,5137,85.6,2008
165,"Union, AR",AR,5139,136.5,2008
166,"Van Buren, AR",AR,5141,67.7,2008
167,"Washington, AR",AR,5143,109.0,2008
168,"White, AR",AR,5145,126.5,2008
169,"Woodruff, AR",AR,5147,13.8,2008
170,"Yell, AR",AR,5149,28.8,2008
171,"Apache, AZ",AZ,4001,9.6,2008
172,"Cochise, AZ",AZ,4003,81.5,2008
173,"Coconino, AZ",AZ,4005,56.1,2008
174,"Gila, AZ",AZ,4007,130.3,2008
175,"Graham, AZ",AZ,4009,129.0,2008
176,"Greenlee, AZ",AZ,4011,–,2008
177,"La Paz, AZ",AZ,4012,68.8,2008
178,"Maricopa, AZ",AZ,4013,78.7,2008
179,"Mohave, AZ",AZ,4015,132.0,2008
180,"Navajo, AZ",AZ,4017,76.2,2008
181,"Pima, AZ",AZ,4019,90.5,2008
182,"Pinal, AZ",AZ,4021,64.6,2008
183,"Santa Cruz, AZ",AZ,4023,36.2,2008
184,"Yavapai, AZ",AZ,4025,100.2,2008
185,"Yuma, AZ",AZ,4027,67.2,2008
186,"Alameda, CA",CA,6001,42.6,2008
187,"Alpine, CA",CA,6003,–,2008
188,"Amador, CA",CA,6005,126.4,2008
189,"Butte, CA",CA,6007,157.2,2008
190,"Calaveras, CA",CA,6009,95.3,2008
191,"Colusa, CA",CA,6011,36.3,2008
192,"Contra Costa, CA",CA,6013,57.2,2008
193,"Del Norte, CA",CA,6015,141.9,2008
194,"El Dorado, CA",CA,6017,84.2,2008
195,"Fresno, CA",CA,6019,67.7,2008
196,"Glenn, CA",CA,6021,98.0,2008
197,"Humboldt, CA",CA,6023,134.9,2008
198,"Imperial, CA",CA,6025,49.9,2008
199,"Inyo, CA",CA,6027,67.1,2008
200,"Kern, CA",CA,6029,67.2,2008
201,"Kings, CA",CA,6031,73.0,2008
202,"Lake, CA",CA,6033,167.3,2008
203,"Lassen, CA",CA,6035,95.3,2008
204,"Los Angeles, CA",CA,6037,41.6,2008
205,"Madera, CA",CA,6039,54.8,2008
206,"Marin, CA",CA,6041,58.0,2008
207,"Mariposa, CA",CA,6043,46.7,2008
208,"Mendocino, CA",CA,6045,128.6,2008
209,"Merced, CA",CA,6047,65.6,2008
210,"Modoc, CA",CA,6049,160.1,2008
211,"Mono, CA",CA,6051,56.3,2008
212,"Monterey, CA",CA,6053,68.8,2008
213,"Napa, CA",CA,6055,41.1,2008
214,"Nevada, CA",CA,6057,104.8,2008
215,"Orange, CA",CA,6059,51.4,2008
216,"Placer, CA",CA,6061,75.3,2008
217,"Plumas, CA",CA,6063,119.9,2008
218,"Riverside, CA",CA,6065,55.4,2008
219,"Sacramento, CA",CA,6067,62.8,2008
220,"San Benito, CA",CA,6069,49.1,2008
221,"San Bernardino, CA",CA,6071,53.7,2008
222,"San Diego, CA",CA,6073,47.3,2008
223,"San Francisco, CA",CA,6075,44.4,2008
224,"San Joaquin, CA",CA,6077,66.4,2008
225,"San Luis Obispo, CA",CA,6079,82.9,2008
226,"San Mateo, CA",CA,6081,40.7,2008
227,"Santa Barbara, CA",CA,6083,69.8,2008
228,"Santa Clara, CA",CA,6085,31.9,2008
229,"Santa Cruz, CA",CA,6087,85.8,2008
230,"Shasta, CA",CA,6089,168.8,2008
231,"Sierra, CA",CA,6091,–,2008
232,"Siskiyou, CA",CA,6093,122.6,2008
233,"Solano, CA",CA,6095,54.6,2008
234,"Sonoma, CA",CA,6097,71.6,2008
235,"Stanislaus, CA",CA,6099,106.0,2008
236,"Sutter, CA",CA,6101,137.9,2008
237,"Tehama, CA",CA,6103,123.6,2008
238,"Trinity, CA",CA,6105,116.8,2008
239,"Tulare, CA",CA,6107,82.2,2008
240,"Tuolumne, CA",CA,6109,160.7,2008
241,"Ventura, CA",CA,6111,64.0,2008
242,"Yolo, CA",CA,6113,64.0,2008
243,"Yuba, CA",CA,6115,84.0,2008
244,"Adams, CO",CO,8001,56.5,2008
245,"Alamosa, CO",CO,8003,203.4,2008
246,"Arapahoe, CO",CO,8005,61.3,2008
247,"Archuleta, CO",CO,8007,42.4,2008
248,"Baca, CO",CO,8009,81.8,2008
249,"Bent, CO",CO,8011,43.3,2008
250,"Boulder, CO",CO,8013,61.5,2008
251,"Broomfield, CO",CO,8014,55.5,2008
252,"Chaffee, CO",CO,8015,94.5,2008
253,"Cheyenne, CO",CO,8017,58.2,2008
254,"Clear Creek, CO",CO,8019,49.5,2008
255,"Conejos, CO",CO,8021,–,2008
256,"Costilla, CO",CO,8023,–,2008
257,"Crowley, CO",CO,8025,37.0,2008
258,"Custer, CO",CO,8027,–,2008
259,"Delta, CO",CO,8029,91.8,2008
260,"Denver, CO",CO,8031,47.5,2008
261,"Dolores, CO",CO,8033,–,2008
262,"Douglas, CO",CO,8035,59.3,2008
263,"Eagle, CO",CO,8037,51.4,2008
264,"Elbert, CO",CO,8039,24.3,2008
265,"El Paso, CO",CO,8041,73.0,2008
266,"Fremont, CO",CO,8043,76.1,2008
267,"Garfield, CO",CO,8045,93.7,2008
268,"Gilpin, CO",CO,8047,–,2008
269,"Grand, CO",CO,8049,44.4,2008
270,"Gunnison, CO",CO,8051,48.8,2008
271,"Hinsdale, CO",CO,8053,–,2008
272,"Huerfano, CO",CO,8055,97.8,2008
273,"Jackson, CO",CO,8057,–,2008
274,"Jefferson, CO",CO,8059,79.7,2008
275,"Kiowa, CO",CO,8061,105.6,2008
276,"Kit Carson, CO",CO,8063,–,2008
277,"Lake, CO",CO,8065,73.2,2008
278,"La Plata, CO",CO,8067,76.1,2008
279,"Larimer, CO",CO,8069,73.1,2008
280,"Las Animas, CO",CO,8071,133.7,2008
281,"Lincoln, CO",CO,8073,–,2008
282,"Logan, CO",CO,8075,80.0,2008
283,"Mesa, CO",CO,8077,96.8,2008
284,"Mineral, CO",CO,8079,–,2008
285,"Moffat, CO",CO,8081,90.0,2008
286,"Montezuma, CO",CO,8083,90.8,2008
287,"Montrose, CO",CO,8085,100.5,2008
288,"Morgan, CO",CO,8087,75.5,2008
289,"Otero, CO",CO,8089,111.1,2008
290,"Ouray, CO",CO,8091,35.4,2008
291,"Park, CO",CO,8093,15.4,2008
292,"Phillips, CO",CO,8095,24.3,2008
293,"Pitkin, CO",CO,8097,26.9,2008
294,"Prowers, CO",CO,8099,87.5,2008
295,"Pueblo, CO",CO,8101,114.4,2008
296,"Rio Blanco, CO",CO,8103,–,2008
297,"Rio Grande, CO",CO,8105,45.9,2008
298,"Routt, CO",CO,8107,76.4,2008
299,"Saguache, CO",CO,8109,–,2008
300,"San Juan, CO",CO,8111,–,2008
301,"San Miguel, CO",CO,8113,46.2,2008
302,"Sedgwick, CO",CO,8115,96.3,2008
303,"Summit, CO",CO,8117,84.6,2008
304,"Teller, CO",CO,8119,121.7,2008
305,"Washington, CO",CO,8121,37.5,2008
306,"Weld, CO",CO,8123,61.3,2008
307,"Yuma, CO",CO,8125,77.0,2008
308,"Fairfield, CT",CT,9001,54.1,2008
309,"Hartford, CT",CT,9003,72.8,2008
310,"Litchfield, CT",CT,9005,71.0,2008
311,"Middlesex, CT",CT,9007,65.3,2008
312,"New Haven, CT",CT,9009,77.2,2008
313,"New London, CT",CT,9011,81.0,2008
314,"Tolland, CT",CT,9013,54.6,2008
315,"Windham, CT",CT,9015,80.7,2008
316,"District of Columbia, DC",DC,11001,34.5,2008
317,"Kent, DE",DE,10001,83.2,2008
318,"New Castle, DE",DE,10003,89.8,2008
319,"Sussex, DE",DE,10005,120.6,2008
320,"Alachua, FL",FL,12001,92.7,2008
321,"Baker, FL",FL,12003,155.1,2008
322,"Bay, FL",FL,12005,135.9,2008
323,"Bradford, FL",FL,12007,107.5,2008
324,"Brevard, FL",FL,12009,104.5,2008
325,"Broward, FL",FL,12011,73.8,2008
326,"Calhoun, FL",FL,12013,78.5,2008
327,"Charlotte, FL",FL,12015,112.6,2008
328,"Citrus, FL",FL,12017,109.7,2008
329,"Clay, FL",FL,12019,102.2,2008
330,"Collier, FL",FL,12021,77.2,2008
331,"Columbia, FL",FL,12023,148.8,2008
332,"DeSoto, FL",FL,12027,68.1,2008
333,"Dixie, FL",FL,12029,48.7,2008
334,"Duval, FL",FL,12031,98.4,2008
335,"Escambia, FL",FL,12033,142.4,2008
336,"Flagler, FL",FL,12035,96.3,2008
337,"Franklin, FL",FL,12037,106.7,2008
338,"Gadsden, FL",FL,12039,59.9,2008
339,"Gilchrist, FL",FL,12041,50.8,2008
340,"Glades, FL",FL,12043,–,2008
341,"Gulf, FL",FL,12045,92.9,2008
342,"Hamilton, FL",FL,12047,66.7,2008
343,"Hardee, FL",FL,12049,58.9,2008
344,"Hendry, FL",FL,12051,89.7,2008
345,"Hernando, FL",FL,12053,115.5,2008
346,"Highlands, FL",FL,12055,79.6,2008
347,"Hillsborough, FL",FL,12057,95.6,2008
348,"Holmes, FL",FL,12059,99.3,2008
349,"Indian River, FL",FL,12061,105.6,2008
350,"Jackson, FL",FL,12063,73.1,2008
351,"Jefferson, FL",FL,12065,72.7,2008
352,"Lafayette, FL",FL,12067,4.7,2008
353,"Lake, FL",FL,12069,93.7,2008
354,"Lee, FL",FL,12071,88.5,2008
355,"Leon, FL",FL,12073,86.7,2008
356,"Levy, FL",FL,12075,117.6,2008
357,"Liberty, FL",FL,12077,53.3,2008
358,"Madison, FL",FL,12079,69.0,2008
359,"Manatee, FL",FL,12081,100.9,2008
360,"Marion, FL",FL,12083,100.4,2008
361,"Martin, FL",FL,12085,89.6,2008
362,"Miami-Dade, FL",FL,12086,36.2,2008
363,"Monroe, FL",FL,12087,120.3,2008
364,"Nassau, FL",FL,12089,109.9,2008
365,"Okaloosa, FL",FL,12091,117.2,2008
366,"Okeechobee, FL",FL,12093,100.1,2008
367,"Orange, FL",FL,12095,64.1,2008
368,"Osceola, FL",FL,12097,65.4,2008
369,"Palm Beach, FL",FL,12099,81.9,2008
370,"Pasco, FL",FL,12101,111.2,2008
371,"Pinellas, FL",FL,12103,105.7,2008
372,"Polk, FL",FL,12105,87.8,2008
373,"Putnam, FL",FL,12107,109.1,2008
374,"St. Johns, FL",FL,12109,78.7,2008
375,"St. Lucie, FL",FL,12111,74.4,2008
376,"Santa Rosa, FL",FL,12113,124.7,2008
377,"Sarasota, FL",FL,12115,98.8,2008
378,"Seminole, FL",FL,12117,78.6,2008
379,"Sumter, FL",FL,12119,64.6,2008
380,"Suwannee, FL",FL,12121,91.4,2008
381,"Taylor, FL",FL,12123,106.6,2008
382,"Union, FL",FL,12125,72.7,2008
383,"Volusia, FL",FL,12127,101.7,2008
384,"Wakulla, FL",FL,12129,84.1,2008
385,"Walton, FL",FL,12131,126.5,2008
386,"Washington, FL",FL,12133,142.4,2008
387,"Appling, GA",GA,13001,123.4,2008
388,"Atkinson, GA",GA,13003,66.6,2008
389,"Bacon, GA",GA,13005,169.1,2008
390,"Baker, GA",GA,13007,–,2008
391,"Baldwin, GA",GA,13009,91.7,2008
392,"Banks, GA",GA,13011,20.8,2008
393,"Barrow, GA",GA,13013,94.9,2008
394,"Bartow, GA",GA,13015,112.1,2008
395,"Ben Hill, GA",GA,13017,154.7,2008
396,"Berrien, GA",GA,13019,99.8,2008
397,"Bibb, GA",GA,13021,160.3,2008
398,"Bleckley, GA",GA,13023,130.7,2008
399,"Brantley, GA",GA,13025,–,2008
400,"Brooks, GA",GA,13027,80.3,2008
401,"Bryan, GA",GA,13029,57.4,2008
402,"Bulloch, GA",GA,13031,97.5,2008
403,"Burke, GA",GA,13033,78.1,2008
404,"Butts, GA",GA,13035,93.1,2008
405,"Calhoun, GA",GA,13037,–,2008
406,"Camden, GA",GA,13039,96.3,2008
407,"Candler, GA",GA,13043,127.3,2008
408,"Carroll, GA",GA,13045,123.5,2008
409,"Catoosa, GA",GA,13047,150.2,2008
410,"Charlton, GA",GA,13049,89.4,2008
411,"Chatham, GA",GA,13051,102.1,2008
412,"Chattahoochee, GA",GA,13053,–,2008
413,"Chattooga, GA",GA,13055,120.7,2008
414,"Cherokee, GA",GA,13057,77.0,2008
415,"Clarke, GA",GA,13059,128.5,2008
416,"Clay, GA",GA,13061,123.1,2008
417,"Clayton, GA",GA,13063,56.0,2008
418,"Clinch, GA",GA,13065,116.5,2008
419,"Cobb, GA",GA,13067,78.0,2008
420,"Coffee, GA",GA,13069,165.8,2008
421,"Colquitt, GA",GA,13071,81.1,2008
422,"Columbia, GA",GA,13073,91.6,2008
423,"Cook, GA",GA,13075,88.2,2008
424,"Coweta, GA",GA,13077,86.5,2008
425,"Crawford, GA",GA,13079,–,2008
426,"Crisp, GA",GA,13081,194.4,2008
427,"Dade, GA",GA,13083,72.4,2008
428,"Dawson, GA",GA,13085,152.1,2008
429,"Decatur, GA",GA,13087,123.1,2008
430,"DeKalb, GA",GA,13089,48.5,2008
431,"Dodge, GA",GA,13091,102.0,2008
432,"Dooly, GA",GA,13093,–,2008
433,"Dougherty, GA",GA,13095,123.0,2008
434,"Douglas, GA",GA,13097,111.4,2008
435,"Early, GA",GA,13099,102.1,2008
436,"Echols, GA",GA,13101,–,2008
437,"Effingham, GA",GA,13103,72.2,2008
438,"Elbert, GA",GA,13105,134.9,2008
439,"Emanuel, GA",GA,13107,121.0,2008
440,"Evans, GA",GA,13109,155.9,2008
441,"Fannin, GA",GA,13111,109.7,2008
442,"Fayette, GA",GA,13113,92.0,2008
443,"Floyd, GA",GA,13115,152.0,2008
444,"Forsyth, GA",GA,13117,59.4,2008
445,"Franklin, GA",GA,13119,165.8,2008
446,"Fulton, GA",GA,13121,57.3,2008
447,"Gilmer, GA",GA,13123,142.0,2008
448,"Glascock, GA",GA,13125,–,2008
449,"Glynn, GA",GA,13127,155.3,2008
450,"Gordon, GA",GA,13129,130.0,2008
451,"Grady, GA",GA,13131,68.9,2008
452,"Greene, GA",GA,13133,128.8,2008
453,"Gwinnett, GA",GA,13135,59.0,2008
454,"Habersham, GA",GA,13137,134.6,2008
455,"Hall, GA",GA,13139,102.0,2008
456,"Hancock, GA",GA,13141,16.7,2008
457,"Haralson, GA",GA,13143,210.9,2008
458,"Harris, GA",GA,13145,8.1,2008
459,"Hart, GA",GA,13147,108.0,2008
460,"Heard, GA",GA,13149,–,2008
461,"Henry, GA",GA,13151,87.8,2008
462,"Houston, GA",GA,13153,123.2,2008
463,"Irwin, GA",GA,13155,77.7,2008
464,"Jackson, GA",GA,13157,106.7,2008
465,"Jasper, GA",GA,13159,60.1,2008
466,"Jeff Davis, GA",GA,13161,143.5,2008
467,"Jefferson, GA",GA,13163,100.4,2008
468,"Jenkins, GA",GA,13165,41.4,2008
469,"Johnson, GA",GA,13167,40.7,2008
470,"Jones, GA",GA,13169,31.2,2008
471,"Lamar, GA",GA,13171,81.4,2008
472,"Lanier, GA",GA,13173,–,2008
473,"Laurens, GA",GA,13175,167.3,2008
474,"Lee, GA",GA,13177,37.5,2008
475,"Liberty, GA",GA,13179,52.9,2008
476,"Lincoln, GA",GA,13181,–,2008
477,"Long, GA",GA,13183,–,2008
478,"Lowndes, GA",GA,13185,103.3,2008
479,"Lumpkin, GA",GA,13187,61.8,2008
480,"McDuffie, GA",GA,13189,168.1,2008
481,"McIntosh, GA",GA,13191,61.1,2008
482,"Macon, GA",GA,13193,60.4,2008
483,"Madison, GA",GA,13195,102.1,2008
484,"Marion, GA",GA,13197,–,2008
485,"Meriwether, GA",GA,13199,31.8,2008
486,"Miller, GA",GA,13201,140.3,2008
487,"Mitchell, GA",GA,13205,71.2,2008
488,"Monroe, GA",GA,13207,75.3,2008
489,"Montgomery, GA",GA,13209,–,2008
490,"Morgan, GA",GA,13211,47.0,2008
491,"Murray, GA",GA,13213,92.5,2008
492,"Muscogee, GA",GA,13215,114.8,2008
493,"Newton, GA",GA,13217,100.4,2008
494,"Oconee, GA",GA,13219,76.2,2008
495,"Oglethorpe, GA",GA,13221,–,2008
496,"Paulding, GA",GA,13223,77.1,2008
497,"Peach, GA",GA,13225,90.9,2008
498,"Pickens, GA",GA,13227,135.5,2008
499,"Pierce, GA",GA,13229,46.8,2008
500,"Pike, GA",GA,13231,–,2008
501,"Polk, GA",GA,13233,156.8,2008
502,"Pulaski, GA",GA,13235,90.1,2008
503,"Putnam, GA",GA,13237,56.4,2008
504,"Quitman, GA",GA,13239,–,2008
505,"Rabun, GA",GA,13241,164.0,2008
506,"Randolph, GA",GA,13243,180.0,2008
507,"Richmond, GA",GA,13245,100.4,2008
508,"Rockdale, GA",GA,13247,92.8,2008
509,"Schley, GA",GA,13249,–,2008
510,"Screven, GA",GA,13251,48.8,2008
511,"Seminole, GA",GA,13253,109.8,2008
512,"Spalding, GA",GA,13255,134.6,2008
513,"Stephens, GA",GA,13257,145.9,2008
514,"Stewart, GA",GA,13259,72.7,2008
515,"Sumter, GA",GA,13261,105.2,2008
516,"Talbot, GA",GA,13263,–,2008
517,"Taliaferro, GA",GA,13265,–,2008
518,"Tattnall, GA",GA,13267,72.8,2008
519,"Taylor, GA",GA,13269,42.5,2008
520,"Telfair, GA",GA,13271,32.5,2008
521,"Terrell, GA",GA,13273,–,2008
522,"Thomas, GA",GA,13275,100.2,2008
523,"Tift, GA",GA,13277,131.5,2008
524,"Toombs, GA",GA,13279,183.2,2008
525,"Towns, GA",GA,13281,91.3,2008
526,"Treutlen, GA",GA,13283,–,2008
527,"Troup, GA",GA,13285,90.3,2008
528,"Turner, GA",GA,13287,73.3,2008
529,"Twiggs, GA",GA,13289,–,2008
530,"Union, GA",GA,13291,150.8,2008
531,"Upson, GA",GA,13293,99.0,2008
532,"Walker, GA",GA,13295,43.9,2008
533,"Walton, GA",GA,13297,108.2,2008
534,"Ware, GA",GA,13299,246.3,2008
535,"Warren, GA",GA,13301,–,2008
536,"Washington, GA",GA,13303,75.1,2008
537,"Wayne, GA",GA,13305,135.6,2008
538,"Webster, GA",GA,13307,–,2008
539,"Wheeler, GA",GA,13309,–,2008
540,"White, GA",GA,13311,65.5,2008
541,"Whitfield, GA",GA,13313,84.5,2008
542,"Wilcox, GA",GA,13315,–,2008
543,"Wilkes, GA",GA,13317,145.0,2008
544,"Wilkinson, GA",GA,13319,–,2008
545,"Worth, GA",GA,13321,86.5,2008
546,"Hawaii, HI",HI,15001,74.8,2008
547,"Honolulu, HI",HI,15003,35.6,2008
548,"Kalawao, HI",HI,15005,–,2008
549,"Kauai, HI",HI,15007,90.0,2008
550,"Maui, HI",HI,15009,61.9,2008
551,"Adair, IA",IA,19001,24.4,2008
552,"Adams, IA",IA,19003,104.3,2008
553,"Allamakee, IA",IA,19005,53.0,2008
554,"Appanoose, IA",IA,19007,91.0,2008
555,"Audubon, IA",IA,19009,37.2,2008
556,"Benton, IA",IA,19011,1.4,2008
557,"Black Hawk, IA",IA,19013,74.5,2008
558,"Boone, IA",IA,19015,42.7,2008
559,"Bremer, IA",IA,19017,20.8,2008
560,"Buchanan, IA",IA,19019,38.5,2008
561,"Buena Vista, IA",IA,19021,51.8,2008
562,"Butler, IA",IA,19023,36.9,2008
563,"Calhoun, IA",IA,19025,42.7,2008
564,"Carroll, IA",IA,19027,75.3,2008
565,"Cass, IA",IA,19029,101.0,2008
566,"Cedar, IA",IA,19031,19.2,2008
567,"Cerro Gordo, IA",IA,19033,90.9,2008
568,"Cherokee, IA",IA,19035,45.7,2008
569,"Chickasaw, IA",IA,19037,27.1,2008
570,"Clarke, IA",IA,19039,73.4,2008
571,"Clay, IA",IA,19041,91.6,2008
572,"Clayton, IA",IA,19043,41.8,2008
573,"Clinton, IA",IA,19045,68.8,2008
574,"Crawford, IA",IA,19047,50.6,2008
575,"Dallas, IA",IA,19049,18.1,2008
576,"Davis, IA",IA,19051,36.2,2008
577,"Decatur, IA",IA,19053,–,2008
578,"Delaware, IA",IA,19055,47.6,2008
579,"Des Moines, IA",IA,19057,96.3,2008
