,County,State,County FIPS Code,Opioid Dispensing Rate per 100,year
205,"Madera, CA",CA,6039,58.4,2014
206,"Marin, CA",CA,6041,44.1,2014
207,"Mariposa, CA",CA,6043,67.8,2014
208,"Mendocino, CA",CA,6045,127.2,2014
209,"Merced, CA",CA,6047,74.0,2014
210,"Modoc, CA",CA,6049,111.5,2014
211,"Mono, CA",CA,6051,53.0,2014
212,"Monterey, CA",CA,6053,60.3,2014
213,"Napa, CA",CA,6055,50.9,2014
214,"Nevada, CA",CA,6057,97.4,2014
215,"Orange, CA",CA,6059,47.6,2014
216,"Placer, CA",CA,6061,72.9,2014
217,"Plumas, CA",CA,6063,109.7,2014
218,"Riverside, CA",CA,6065,56.9,2014
219,"Sacramento, CA",CA,6067,60.1,2014
220,"San Benito, CA",CA,6069,54.0,2014
221,"San Bernardino, CA",CA,6071,58.7,2014
222,"San Diego, CA",CA,6073,46.7,2014
223,"San Francisco, CA",CA,6075,38.6,2014
224,"San Joaquin, CA",CA,6077,69.4,2014
225,"San Luis Obispo, CA",CA,6079,86.0,2014
226,"San Mateo, CA",CA,6081,36.1,2014
227,"Santa Barbara, CA",CA,6083,62.4,2014
228,"Santa Clara, CA",CA,6085,28.9,2014
229,"Santa Cruz, CA",CA,6087,70.3,2014
230,"Shasta, CA",CA,6089,151.7,2014
231,"Sierra, CA",CA,6091,35.1,2014
232,"Siskiyou, CA",CA,6093,114.7,2014
233,"Solano, CA",CA,6095,52.9,2014
234,"Sonoma, CA",CA,6097,65.5,2014
235,"Stanislaus, CA",CA,6099,103.9,2014
236,"Sutter, CA",CA,6101,111.5,2014
237,"Tehama, CA",CA,6103,119.4,2014
238,"Trinity, CA",CA,6105,119.6,2014
239,"Tulare, CA",CA,6107,78.8,2014
240,"Tuolumne, CA",CA,6109,142.8,2014
241,"Ventura, CA",CA,6111,60.2,2014
242,"Yolo, CA",CA,6113,51.8,2014
243,"Yuba, CA",CA,6115,96.2,2014
244,"Adams, CO",CO,8001,60.6,2014
245,"Alamosa, CO",CO,8003,175.8,2014
246,"Arapahoe, CO",CO,8005,66.7,2014
247,"Archuleta, CO",CO,8007,75.6,2014
248,"Baca, CO",CO,8009,95.0,2014
249,"Bent, CO",CO,8011,59.1,2014
250,"Boulder, CO",CO,8013,53.6,2014
251,"Broomfield, CO",CO,8014,61.5,2014
252,"Chaffee, CO",CO,8015,102.2,2014
253,"Cheyenne, CO",CO,8017,74.0,2014
254,"Clear Creek, CO",CO,8019,38.1,2014
255,"Conejos, CO",CO,8021,2.2,2014
256,"Costilla, CO",CO,8023,–,2014
257,"Crowley, CO",CO,8025,32.4,2014
258,"Custer, CO",CO,8027,–,2014
259,"Delta, CO",CO,8029,96.5,2014
260,"Denver, CO",CO,8031,48.2,2014
261,"Dolores, CO",CO,8033,–,2014
262,"Douglas, CO",CO,8035,55.9,2014
263,"Eagle, CO",CO,8037,53.0,2014
264,"Elbert, CO",CO,8039,36.6,2014
265,"El Paso, CO",CO,8041,75.1,2014
266,"Fremont, CO",CO,8043,80.0,2014
267,"Garfield, CO",CO,8045,92.9,2014
268,"Gilpin, CO",CO,8047,–,2014
269,"Grand, CO",CO,8049,50.3,2014
270,"Gunnison, CO",CO,8051,59.4,2014
271,"Hinsdale, CO",CO,8053,–,2014
272,"Huerfano, CO",CO,8055,87.8,2014
273,"Jackson, CO",CO,8057,–,2014
274,"Jefferson, CO",CO,8059,81.4,2014
275,"Kiowa, CO",CO,8061,148.3,2014
276,"Kit Carson, CO",CO,8063,26.7,2014
277,"Lake, CO",CO,8065,68.6,2014
278,"La Plata, CO",CO,8067,69.0,2014
279,"Larimer, CO",CO,8069,78.5,2014
280,"Las Animas, CO",CO,8071,150.0,2014
281,"Lincoln, CO",CO,8073,1.3,2014
282,"Logan, CO",CO,8075,102.6,2014
283,"Mesa, CO",CO,8077,87.9,2014
284,"Mineral, CO",CO,8079,–,2014
285,"Moffat, CO",CO,8081,129.5,2014
286,"Montezuma, CO",CO,8083,105.2,2014
287,"Montrose, CO",CO,8085,93.8,2014
288,"Morgan, CO",CO,8087,97.1,2014
289,"Otero, CO",CO,8089,117.6,2014
290,"Ouray, CO",CO,8091,45.4,2014
291,"Park, CO",CO,8093,5.3,2014
292,"Phillips, CO",CO,8095,43.6,2014
293,"Pitkin, CO",CO,8097,34.6,2014
294,"Prowers, CO",CO,8099,94.5,2014
295,"Pueblo, CO",CO,8101,125.0,2014
296,"Rio Blanco, CO",CO,8103,30.2,2014
297,"Rio Grande, CO",CO,8105,93.3,2014
298,"Routt, CO",CO,8107,76.9,2014
299,"Saguache, CO",CO,8109,–,2014
300,"San Juan, CO",CO,8111,–,2014
301,"San Miguel, CO",CO,8113,39.3,2014
302,"Sedgwick, CO",CO,8115,3.5,2014
303,"Summit, CO",CO,8117,73.1,2014
304,"Teller, CO",CO,8119,121.5,2014
305,"Washington, CO",CO,8121,–,2014
306,"Weld, CO",CO,8123,69.8,2014
307,"Yuma, CO",CO,8125,80.6,2014
308,"Fairfield, CT",CT,9001,50.7,2014
309,"Hartford, CT",CT,9003,66.5,2014
310,"Litchfield, CT",CT,9005,71.1,2014
311,"Middlesex, CT",CT,9007,73.5,2014
312,"New Haven, CT",CT,9009,75.4,2014
313,"New London, CT",CT,9011,79.6,2014
314,"Tolland, CT",CT,9013,54.5,2014
315,"Windham, CT",CT,9015,82.4,2014
316,"District of Columbia, DC",DC,11001,40.1,2014
317,"Kent, DE",DE,10001,94.4,2014
318,"New Castle, DE",DE,10003,81.2,2014
319,"Sussex, DE",DE,10005,113.8,2014
320,"Alachua, FL",FL,12001,71.6,2014
321,"Baker, FL",FL,12003,142.0,2014
322,"Bay, FL",FL,12005,128.4,2014
323,"Bradford, FL",FL,12007,100.8,2014
324,"Brevard, FL",FL,12009,97.0,2014
325,"Broward, FL",FL,12011,54.7,2014
326,"Calhoun, FL",FL,12013,79.7,2014
327,"Charlotte, FL",FL,12015,82.0,2014
328,"Citrus, FL",FL,12017,107.2,2014
329,"Clay, FL",FL,12019,94.0,2014
330,"Collier, FL",FL,12021,62.0,2014
331,"Columbia, FL",FL,12023,125.4,2014
332,"DeSoto, FL",FL,12027,58.0,2014
333,"Dixie, FL",FL,12029,41.3,2014
334,"Duval, FL",FL,12031,95.1,2014
335,"Escambia, FL",FL,12033,126.2,2014
336,"Flagler, FL",FL,12035,80.9,2014
337,"Franklin, FL",FL,12037,109.5,2014
338,"Gadsden, FL",FL,12039,63.0,2014
339,"Gilchrist, FL",FL,12041,45.5,2014
340,"Glades, FL",FL,12043,7.6,2014
341,"Gulf, FL",FL,12045,128.0,2014
342,"Hamilton, FL",FL,12047,44.2,2014
343,"Hardee, FL",FL,12049,45.9,2014
344,"Hendry, FL",FL,12051,75.1,2014
345,"Hernando, FL",FL,12053,106.3,2014
346,"Highlands, FL",FL,12055,79.6,2014
347,"Hillsborough, FL",FL,12057,72.9,2014
348,"Holmes, FL",FL,12059,108.8,2014
349,"Indian River, FL",FL,12061,100.0,2014
350,"Jackson, FL",FL,12063,121.0,2014
351,"Jefferson, FL",FL,12065,57.1,2014
352,"Lafayette, FL",FL,12067,65.0,2014
353,"Lake, FL",FL,12069,87.1,2014
354,"Lee, FL",FL,12071,68.8,2014
355,"Leon, FL",FL,12073,71.9,2014
356,"Levy, FL",FL,12075,118.9,2014
357,"Liberty, FL",FL,12077,44.9,2014
358,"Madison, FL",FL,12079,82.6,2014
359,"Manatee, FL",FL,12081,82.3,2014
360,"Marion, FL",FL,12083,89.6,2014
361,"Martin, FL",FL,12085,75.8,2014
362,"Miami-Dade, FL",FL,12086,34.4,2014
363,"Monroe, FL",FL,12087,83.1,2014
364,"Nassau, FL",FL,12089,118.8,2014
365,"Okaloosa, FL",FL,12091,92.1,2014
366,"Okeechobee, FL",FL,12093,122.1,2014
367,"Orange, FL",FL,12095,50.8,2014
368,"Osceola, FL",FL,12097,60.1,2014
369,"Palm Beach, FL",FL,12099,63.3,2014
370,"Pasco, FL",FL,12101,90.7,2014
371,"Pinellas, FL",FL,12103,88.9,2014
372,"Polk, FL",FL,12105,74.7,2014
373,"Putnam, FL",FL,12107,126.7,2014
374,"St. Johns, FL",FL,12109,66.8,2014
375,"St. Lucie, FL",FL,12111,72.9,2014
376,"Santa Rosa, FL",FL,12113,111.7,2014
377,"Sarasota, FL",FL,12115,85.1,2014
378,"Seminole, FL",FL,12117,59.3,2014
379,"Sumter, FL",FL,12119,71.8,2014
380,"Suwannee, FL",FL,12121,92.9,2014
381,"Taylor, FL",FL,12123,121.8,2014
382,"Union, FL",FL,12125,67.7,2014
383,"Volusia, FL",FL,12127,86.9,2014
384,"Wakulla, FL",FL,12129,89.6,2014
385,"Walton, FL",FL,12131,97.9,2014
386,"Washington, FL",FL,12133,184.1,2014
387,"Appling, GA",GA,13001,129.7,2014
388,"Atkinson, GA",GA,13003,71.3,2014
389,"Bacon, GA",GA,13005,145.7,2014
390,"Baker, GA",GA,13007,–,2014
391,"Baldwin, GA",GA,13009,113.0,2014
392,"Banks, GA",GA,13011,51.1,2014
393,"Barrow, GA",GA,13013,92.3,2014
394,"Bartow, GA",GA,13015,112.1,2014
395,"Ben Hill, GA",GA,13017,199.0,2014
396,"Berrien, GA",GA,13019,61.8,2014
397,"Bibb, GA",GA,13021,145.4,2014
398,"Bleckley, GA",GA,13023,147.0,2014
399,"Brantley, GA",GA,13025,71.4,2014
400,"Brooks, GA",GA,13027,73.6,2014
401,"Bryan, GA",GA,13029,93.7,2014
402,"Bulloch, GA",GA,13031,93.9,2014
403,"Burke, GA",GA,13033,93.0,2014
404,"Butts, GA",GA,13035,103.5,2014
405,"Calhoun, GA",GA,13037,2.0,2014
406,"Camden, GA",GA,13039,82.2,2014
407,"Candler, GA",GA,13043,151.1,2014
408,"Carroll, GA",GA,13045,126.1,2014
409,"Catoosa, GA",GA,13047,148.9,2014
410,"Charlton, GA",GA,13049,101.1,2014
411,"Chatham, GA",GA,13051,91.7,2014
412,"Chattahoochee, GA",GA,13053,–,2014
413,"Chattooga, GA",GA,13055,150.2,2014
414,"Cherokee, GA",GA,13057,71.3,2014
415,"Clarke, GA",GA,13059,104.7,2014
416,"Clay, GA",GA,13061,67.7,2014
417,"Clayton, GA",GA,13063,51.6,2014
418,"Clinch, GA",GA,13065,144.8,2014
419,"Cobb, GA",GA,13067,65.0,2014
420,"Coffee, GA",GA,13069,173.1,2014
421,"Colquitt, GA",GA,13071,87.7,2014
422,"Columbia, GA",GA,13073,88.6,2014
423,"Cook, GA",GA,13075,110.4,2014
424,"Coweta, GA",GA,13077,80.3,2014
425,"Crawford, GA",GA,13079,0.6,2014
426,"Crisp, GA",GA,13081,180.4,2014
427,"Dade, GA",GA,13083,112.0,2014
428,"Dawson, GA",GA,13085,162.6,2014
429,"Decatur, GA",GA,13087,134.2,2014
430,"DeKalb, GA",GA,13089,48.6,2014
431,"Dodge, GA",GA,13091,107.2,2014
432,"Dooly, GA",GA,13093,0.5,2014
433,"Dougherty, GA",GA,13095,129.6,2014
434,"Douglas, GA",GA,13097,101.7,2014
435,"Early, GA",GA,13099,126.0,2014
436,"Echols, GA",GA,13101,–,2014
437,"Effingham, GA",GA,13103,86.5,2014
438,"Elbert, GA",GA,13105,152.1,2014
439,"Emanuel, GA",GA,13107,107.8,2014
440,"Evans, GA",GA,13109,145.3,2014
441,"Fannin, GA",GA,13111,160.8,2014
442,"Fayette, GA",GA,13113,87.8,2014
443,"Floyd, GA",GA,13115,163.8,2014
444,"Forsyth, GA",GA,13117,57.6,2014
445,"Franklin, GA",GA,13119,141.9,2014
446,"Fulton, GA",GA,13121,52.3,2014
447,"Gilmer, GA",GA,13123,145.4,2014
448,"Glascock, GA",GA,13125,–,2014
449,"Glynn, GA",GA,13127,105.5,2014
450,"Gordon, GA",GA,13129,130.5,2014
451,"Grady, GA",GA,13131,74.2,2014
452,"Greene, GA",GA,13133,140.6,2014
453,"Gwinnett, GA",GA,13135,49.4,2014
454,"Habersham, GA",GA,13137,118.3,2014
455,"Hall, GA",GA,13139,98.9,2014
456,"Hancock, GA",GA,13141,53.8,2014
457,"Haralson, GA",GA,13143,203.6,2014
458,"Harris, GA",GA,13145,8.4,2014
459,"Hart, GA",GA,13147,109.0,2014
460,"Heard, GA",GA,13149,1.2,2014
461,"Henry, GA",GA,13151,85.8,2014
462,"Houston, GA",GA,13153,104.9,2014
463,"Irwin, GA",GA,13155,82.2,2014
464,"Jackson, GA",GA,13157,119.2,2014
465,"Jasper, GA",GA,13159,64.9,2014
466,"Jeff Davis, GA",GA,13161,110.8,2014
467,"Jefferson, GA",GA,13163,128.0,2014
468,"Jenkins, GA",GA,13165,38.0,2014
469,"Johnson, GA",GA,13167,45.3,2014
470,"Jones, GA",GA,13169,55.5,2014
471,"Lamar, GA",GA,13171,77.9,2014
472,"Lanier, GA",GA,13173,3.3,2014
473,"Laurens, GA",GA,13175,144.7,2014
474,"Lee, GA",GA,13177,53.4,2014
475,"Liberty, GA",GA,13179,60.0,2014
476,"Lincoln, GA",GA,13181,6.8,2014
477,"Long, GA",GA,13183,0.3,2014
478,"Lowndes, GA",GA,13185,103.8,2014
479,"Lumpkin, GA",GA,13187,84.7,2014
480,"McDuffie, GA",GA,13189,178.6,2014
481,"McIntosh, GA",GA,13191,74.7,2014
482,"Macon, GA",GA,13193,71.7,2014
483,"Madison, GA",GA,13195,128.0,2014
484,"Marion, GA",GA,13197,20.9,2014
485,"Meriwether, GA",GA,13199,77.9,2014
486,"Miller, GA",GA,13201,128.1,2014
487,"Mitchell, GA",GA,13205,108.8,2014
488,"Monroe, GA",GA,13207,69.7,2014
489,"Montgomery, GA",GA,13209,37.3,2014
490,"Morgan, GA",GA,13211,86.9,2014
491,"Murray, GA",GA,13213,113.9,2014
492,"Muscogee, GA",GA,13215,99.6,2014
493,"Newton, GA",GA,13217,88.8,2014
494,"Oconee, GA",GA,13219,61.5,2014
495,"Oglethorpe, GA",GA,13221,48.4,2014
496,"Paulding, GA",GA,13223,63.0,2014
497,"Peach, GA",GA,13225,87.9,2014
498,"Pickens, GA",GA,13227,132.9,2014
499,"Pierce, GA",GA,13229,65.8,2014
500,"Pike, GA",GA,13231,19.3,2014
501,"Polk, GA",GA,13233,191.7,2014
502,"Pulaski, GA",GA,13235,99.9,2014
503,"Putnam, GA",GA,13237,76.3,2014
504,"Quitman, GA",GA,13239,–,2014
505,"Rabun, GA",GA,13241,157.6,2014
506,"Randolph, GA",GA,13243,180.0,2014
507,"Richmond, GA",GA,13245,102.0,2014
508,"Rockdale, GA",GA,13247,79.6,2014
509,"Schley, GA",GA,13249,1.3,2014
510,"Screven, GA",GA,13251,43.6,2014
511,"Seminole, GA",GA,13253,206.3,2014
512,"Spalding, GA",GA,13255,147.8,2014
513,"Stephens, GA",GA,13257,179.7,2014
514,"Stewart, GA",GA,13259,64.0,2014
515,"Sumter, GA",GA,13261,112.3,2014
516,"Talbot, GA",GA,13263,–,2014
517,"Taliaferro, GA",GA,13265,–,2014
518,"Tattnall, GA",GA,13267,54.8,2014
519,"Taylor, GA",GA,13269,44.9,2014
520,"Telfair, GA",GA,13271,59.5,2014
521,"Terrell, GA",GA,13273,41.1,2014
522,"Thomas, GA",GA,13275,103.6,2014
523,"Tift, GA",GA,13277,146.2,2014
524,"Toombs, GA",GA,13279,186.4,2014
525,"Towns, GA",GA,13281,120.4,2014
526,"Treutlen, GA",GA,13283,39.6,2014
527,"Troup, GA",GA,13285,113.2,2014
528,"Turner, GA",GA,13287,85.5,2014
529,"Twiggs, GA",GA,13289,1.6,2014
530,"Union, GA",GA,13291,163.9,2014
531,"Upson, GA",GA,13293,148.5,2014
532,"Walker, GA",GA,13295,54.5,2014
533,"Walton, GA",GA,13297,113.4,2014
534,"Ware, GA",GA,13299,211.6,2014
535,"Warren, GA",GA,13301,1.3,2014
536,"Washington, GA",GA,13303,112.1,2014
537,"Wayne, GA",GA,13305,148.0,2014
538,"Webster, GA",GA,13307,7.8,2014
539,"Wheeler, GA",GA,13309,41.7,2014
540,"White, GA",GA,13311,95.6,2014
541,"Whitfield, GA",GA,13313,102.6,2014
542,"Wilcox, GA",GA,13315,3.5,2014
543,"Wilkes, GA",GA,13317,157.0,2014
544,"Wilkinson, GA",GA,13319,92.6,2014
545,"Worth, GA",GA,13321,97.7,2014
546,"Hawaii, HI",HI,15001,82.2,2014
547,"Honolulu, HI",HI,15003,38.0,2014
548,"Kalawao, HI",HI,15005,–,2014
549,"Kauai, HI",HI,15007,66.1,2014
550,"Maui, HI",HI,15009,57.8,2014
551,"Adair, IA",IA,19001,52.8,2014
552,"Adams, IA",IA,19003,7.1,2014
553,"Allamakee, IA",IA,19005,50.5,2014
554,"Appanoose, IA",IA,19007,138.2,2014
555,"Audubon, IA",IA,19009,51.3,2014
556,"Benton, IA",IA,19011,15.1,2014
557,"Black Hawk, IA",IA,19013,85.3,2014
558,"Boone, IA",IA,19015,66.1,2014
559,"Bremer, IA",IA,19017,50.6,2014
560,"Buchanan, IA",IA,19019,43.7,2014
561,"Buena Vista, IA",IA,19021,44.0,2014
562,"Butler, IA",IA,19023,18.5,2014
563,"Calhoun, IA",IA,19025,55.4,2014
564,"Carroll, IA",IA,19027,118.3,2014
565,"Cass, IA",IA,19029,112.2,2014
566,"Cedar, IA",IA,19031,23.7,2014
567,"Cerro Gordo, IA",IA,19033,112.7,2014
568,"Cherokee, IA",IA,19035,57.7,2014
569,"Chickasaw, IA",IA,19037,29.8,2014
570,"Clarke, IA",IA,19039,103.1,2014
571,"Clay, IA",IA,19041,113.2,2014
572,"Clayton, IA",IA,19043,38.3,2014
573,"Clinton, IA",IA,19045,87.8,2014
574,"Crawford, IA",IA,19047,69.1,2014
575,"Dallas, IA",IA,19049,15.9,2014
576,"Davis, IA",IA,19051,61.9,2014
