,County,State,County FIPS Code,Opioid Dispensing Rate per 100,year
207,"Mariposa, CA",CA,6043,57.3,2009
208,"Mendocino, CA",CA,6045,129.4,2009
209,"Merced, CA",CA,6047,70.4,2009
210,"Modoc, CA",CA,6049,140.5,2009
211,"Mono, CA",CA,6051,49.7,2009
212,"Monterey, CA",CA,6053,69.1,2009
213,"Napa, CA",CA,6055,40.6,2009
214,"Nevada, CA",CA,6057,111.8,2009
215,"Orange, CA",CA,6059,51.9,2009
216,"Placer, CA",CA,6061,74.6,2009
217,"Plumas, CA",CA,6063,127.1,2009
218,"Riverside, CA",CA,6065,56.4,2009
219,"Sacramento, CA",CA,6067,63.5,2009
220,"San Benito, CA",CA,6069,50.6,2009
221,"San Bernardino, CA",CA,6071,54.9,2009
222,"San Diego, CA",CA,6073,47.5,2009
223,"San Francisco, CA",CA,6075,44.5,2009
224,"San Joaquin, CA",CA,6077,66.8,2009
225,"San Luis Obispo, CA",CA,6079,83.3,2009
226,"San Mateo, CA",CA,6081,40.1,2009
227,"Santa Barbara, CA",CA,6083,69.3,2009
228,"Santa Clara, CA",CA,6085,31.7,2009
229,"Santa Cruz, CA",CA,6087,87.5,2009
230,"Shasta, CA",CA,6089,169.4,2009
231,"Sierra, CA",CA,6091,–,2009
232,"Siskiyou, CA",CA,6093,125.5,2009
233,"Solano, CA",CA,6095,56.2,2009
234,"Sonoma, CA",CA,6097,71.6,2009
235,"Stanislaus, CA",CA,6099,106.0,2009
236,"Sutter, CA",CA,6101,132.4,2009
237,"Tehama, CA",CA,6103,125.6,2009
238,"Trinity, CA",CA,6105,121.4,2009
239,"Tulare, CA",CA,6107,87.3,2009
240,"Tuolumne, CA",CA,6109,176.9,2009
241,"Ventura, CA",CA,6111,64.0,2009
242,"Yolo, CA",CA,6113,63.5,2009
243,"Yuba, CA",CA,6115,98.5,2009
244,"Adams, CO",CO,8001,57.6,2009
245,"Alamosa, CO",CO,8003,215.5,2009
246,"Arapahoe, CO",CO,8005,62.4,2009
247,"Archuleta, CO",CO,8007,71.0,2009
248,"Baca, CO",CO,8009,78.7,2009
249,"Bent, CO",CO,8011,38.7,2009
250,"Boulder, CO",CO,8013,62.4,2009
251,"Broomfield, CO",CO,8014,65.5,2009
252,"Chaffee, CO",CO,8015,91.7,2009
253,"Cheyenne, CO",CO,8017,62.5,2009
254,"Clear Creek, CO",CO,8019,54.3,2009
255,"Conejos, CO",CO,8021,4.3,2009
256,"Costilla, CO",CO,8023,–,2009
257,"Crowley, CO",CO,8025,35.2,2009
258,"Custer, CO",CO,8027,–,2009
259,"Delta, CO",CO,8029,102.1,2009
260,"Denver, CO",CO,8031,47.6,2009
261,"Dolores, CO",CO,8033,–,2009
262,"Douglas, CO",CO,8035,59.9,2009
263,"Eagle, CO",CO,8037,67.4,2009
264,"Elbert, CO",CO,8039,24.4,2009
265,"El Paso, CO",CO,8041,75.5,2009
266,"Fremont, CO",CO,8043,77.6,2009
267,"Garfield, CO",CO,8045,96.4,2009
268,"Gilpin, CO",CO,8047,–,2009
269,"Grand, CO",CO,8049,52.1,2009
270,"Gunnison, CO",CO,8051,41.3,2009
271,"Hinsdale, CO",CO,8053,–,2009
272,"Huerfano, CO",CO,8055,94.0,2009
273,"Jackson, CO",CO,8057,–,2009
274,"Jefferson, CO",CO,8059,81.0,2009
275,"Kiowa, CO",CO,8061,121.2,2009
276,"Kit Carson, CO",CO,8063,–,2009
277,"Lake, CO",CO,8065,64.6,2009
278,"La Plata, CO",CO,8067,80.0,2009
279,"Larimer, CO",CO,8069,77.2,2009
280,"Las Animas, CO",CO,8071,143.6,2009
281,"Lincoln, CO",CO,8073,–,2009
282,"Logan, CO",CO,8075,74.3,2009
283,"Mesa, CO",CO,8077,99.1,2009
284,"Mineral, CO",CO,8079,–,2009
285,"Moffat, CO",CO,8081,153.0,2009
286,"Montezuma, CO",CO,8083,92.2,2009
287,"Montrose, CO",CO,8085,105.2,2009
288,"Morgan, CO",CO,8087,85.7,2009
289,"Otero, CO",CO,8089,111.8,2009
290,"Ouray, CO",CO,8091,34.2,2009
291,"Park, CO",CO,8093,15.8,2009
292,"Phillips, CO",CO,8095,22.0,2009
293,"Pitkin, CO",CO,8097,22.6,2009
294,"Prowers, CO",CO,8099,90.2,2009
295,"Pueblo, CO",CO,8101,120.5,2009
296,"Rio Blanco, CO",CO,8103,–,2009
297,"Rio Grande, CO",CO,8105,54.6,2009
298,"Routt, CO",CO,8107,88.7,2009
299,"Saguache, CO",CO,8109,–,2009
300,"San Juan, CO",CO,8111,–,2009
301,"San Miguel, CO",CO,8113,46.4,2009
302,"Sedgwick, CO",CO,8115,90.3,2009
303,"Summit, CO",CO,8117,86.1,2009
304,"Teller, CO",CO,8119,127.1,2009
305,"Washington, CO",CO,8121,–,2009
306,"Weld, CO",CO,8123,62.6,2009
307,"Yuma, CO",CO,8125,77.8,2009
308,"Fairfield, CT",CT,9001,53.9,2009
309,"Hartford, CT",CT,9003,70.8,2009
310,"Litchfield, CT",CT,9005,71.9,2009
311,"Middlesex, CT",CT,9007,66.2,2009
312,"New Haven, CT",CT,9009,76.2,2009
313,"New London, CT",CT,9011,82.2,2009
314,"Tolland, CT",CT,9013,54.6,2009
315,"Windham, CT",CT,9015,78.8,2009
316,"District of Columbia, DC",DC,11001,34.4,2009
317,"Kent, DE",DE,10001,84.8,2009
318,"New Castle, DE",DE,10003,91.7,2009
319,"Sussex, DE",DE,10005,123.6,2009
320,"Alachua, FL",FL,12001,91.8,2009
321,"Baker, FL",FL,12003,164.8,2009
322,"Bay, FL",FL,12005,135.3,2009
323,"Bradford, FL",FL,12007,115.5,2009
324,"Brevard, FL",FL,12009,106.0,2009
325,"Broward, FL",FL,12011,75.1,2009
326,"Calhoun, FL",FL,12013,80.6,2009
327,"Charlotte, FL",FL,12015,115.6,2009
328,"Citrus, FL",FL,12017,111.5,2009
329,"Clay, FL",FL,12019,108.5,2009
330,"Collier, FL",FL,12021,75.4,2009
331,"Columbia, FL",FL,12023,140.6,2009
332,"DeSoto, FL",FL,12027,68.9,2009
333,"Dixie, FL",FL,12029,42.0,2009
334,"Duval, FL",FL,12031,104.6,2009
335,"Escambia, FL",FL,12033,145.8,2009
336,"Flagler, FL",FL,12035,103.2,2009
337,"Franklin, FL",FL,12037,106.2,2009
338,"Gadsden, FL",FL,12039,62.9,2009
339,"Gilchrist, FL",FL,12041,49.7,2009
340,"Glades, FL",FL,12043,–,2009
341,"Gulf, FL",FL,12045,109.7,2009
342,"Hamilton, FL",FL,12047,58.2,2009
343,"Hardee, FL",FL,12049,66.3,2009
344,"Hendry, FL",FL,12051,91.7,2009
345,"Hernando, FL",FL,12053,127.5,2009
346,"Highlands, FL",FL,12055,86.9,2009
347,"Hillsborough, FL",FL,12057,101.3,2009
348,"Holmes, FL",FL,12059,109.0,2009
349,"Indian River, FL",FL,12061,109.4,2009
350,"Jackson, FL",FL,12063,65.1,2009
351,"Jefferson, FL",FL,12065,71.9,2009
352,"Lafayette, FL",FL,12067,46.7,2009
353,"Lake, FL",FL,12069,96.7,2009
354,"Lee, FL",FL,12071,89.8,2009
355,"Leon, FL",FL,12073,83.7,2009
356,"Levy, FL",FL,12075,130.0,2009
357,"Liberty, FL",FL,12077,54.1,2009
358,"Madison, FL",FL,12079,74.1,2009
359,"Manatee, FL",FL,12081,98.6,2009
360,"Marion, FL",FL,12083,102.0,2009
361,"Martin, FL",FL,12085,89.6,2009
362,"Miami-Dade, FL",FL,12086,37.6,2009
363,"Monroe, FL",FL,12087,122.5,2009
364,"Nassau, FL",FL,12089,114.6,2009
365,"Okaloosa, FL",FL,12091,120.3,2009
366,"Okeechobee, FL",FL,12093,108.3,2009
367,"Orange, FL",FL,12095,66.0,2009
368,"Osceola, FL",FL,12097,74.8,2009
369,"Palm Beach, FL",FL,12099,82.7,2009
370,"Pasco, FL",FL,12101,115.8,2009
371,"Pinellas, FL",FL,12103,104.5,2009
372,"Polk, FL",FL,12105,90.7,2009
373,"Putnam, FL",FL,12107,118.5,2009
374,"St. Johns, FL",FL,12109,79.4,2009
375,"St. Lucie, FL",FL,12111,76.1,2009
376,"Santa Rosa, FL",FL,12113,131.8,2009
377,"Sarasota, FL",FL,12115,99.2,2009
378,"Seminole, FL",FL,12117,78.8,2009
379,"Sumter, FL",FL,12119,66.5,2009
380,"Suwannee, FL",FL,12121,94.2,2009
381,"Taylor, FL",FL,12123,108.6,2009
382,"Union, FL",FL,12125,74.9,2009
383,"Volusia, FL",FL,12127,103.0,2009
384,"Wakulla, FL",FL,12129,79.0,2009
385,"Walton, FL",FL,12131,116.4,2009
386,"Washington, FL",FL,12133,143.2,2009
387,"Appling, GA",GA,13001,106.9,2009
388,"Atkinson, GA",GA,13003,66.8,2009
389,"Bacon, GA",GA,13005,149.0,2009
390,"Baker, GA",GA,13007,–,2009
391,"Baldwin, GA",GA,13009,99.7,2009
392,"Banks, GA",GA,13011,21.1,2009
393,"Barrow, GA",GA,13013,97.0,2009
394,"Bartow, GA",GA,13015,116.0,2009
395,"Ben Hill, GA",GA,13017,143.8,2009
396,"Berrien, GA",GA,13019,97.7,2009
397,"Bibb, GA",GA,13021,160.3,2009
398,"Bleckley, GA",GA,13023,131.2,2009
399,"Brantley, GA",GA,13025,40.6,2009
400,"Brooks, GA",GA,13027,90.2,2009
401,"Bryan, GA",GA,13029,69.8,2009
402,"Bulloch, GA",GA,13031,96.0,2009
403,"Burke, GA",GA,13033,79.0,2009
404,"Butts, GA",GA,13035,86.4,2009
405,"Calhoun, GA",GA,13037,–,2009
406,"Camden, GA",GA,13039,94.5,2009
407,"Candler, GA",GA,13043,122.1,2009
408,"Carroll, GA",GA,13045,133.2,2009
409,"Catoosa, GA",GA,13047,168.0,2009
410,"Charlton, GA",GA,13049,87.7,2009
411,"Chatham, GA",GA,13051,100.6,2009
412,"Chattahoochee, GA",GA,13053,–,2009
413,"Chattooga, GA",GA,13055,116.9,2009
414,"Cherokee, GA",GA,13057,80.1,2009
415,"Clarke, GA",GA,13059,120.3,2009
416,"Clay, GA",GA,13061,134.1,2009
417,"Clayton, GA",GA,13063,56.7,2009
418,"Clinch, GA",GA,13065,123.0,2009
419,"Cobb, GA",GA,13067,78.5,2009
420,"Coffee, GA",GA,13069,176.0,2009
421,"Colquitt, GA",GA,13071,81.2,2009
422,"Columbia, GA",GA,13073,93.4,2009
423,"Cook, GA",GA,13075,95.3,2009
424,"Coweta, GA",GA,13077,90.4,2009
425,"Crawford, GA",GA,13079,–,2009
426,"Crisp, GA",GA,13081,193.9,2009
427,"Dade, GA",GA,13083,89.4,2009
428,"Dawson, GA",GA,13085,152.5,2009
429,"Decatur, GA",GA,13087,127.0,2009
430,"DeKalb, GA",GA,13089,50.3,2009
431,"Dodge, GA",GA,13091,91.7,2009
432,"Dooly, GA",GA,13093,–,2009
433,"Dougherty, GA",GA,13095,131.3,2009
434,"Douglas, GA",GA,13097,113.6,2009
435,"Early, GA",GA,13099,96.5,2009
436,"Echols, GA",GA,13101,–,2009
437,"Effingham, GA",GA,13103,76.0,2009
438,"Elbert, GA",GA,13105,138.2,2009
439,"Emanuel, GA",GA,13107,114.5,2009
440,"Evans, GA",GA,13109,145.6,2009
441,"Fannin, GA",GA,13111,115.3,2009
442,"Fayette, GA",GA,13113,94.5,2009
443,"Floyd, GA",GA,13115,159.5,2009
444,"Forsyth, GA",GA,13117,62.8,2009
445,"Franklin, GA",GA,13119,170.1,2009
446,"Fulton, GA",GA,13121,59.0,2009
447,"Gilmer, GA",GA,13123,158.4,2009
448,"Glascock, GA",GA,13125,–,2009
449,"Glynn, GA",GA,13127,141.2,2009
450,"Gordon, GA",GA,13129,136.6,2009
451,"Grady, GA",GA,13131,64.9,2009
452,"Greene, GA",GA,13133,122.1,2009
453,"Gwinnett, GA",GA,13135,57.5,2009
454,"Habersham, GA",GA,13137,144.6,2009
455,"Hall, GA",GA,13139,107.4,2009
456,"Hancock, GA",GA,13141,47.1,2009
457,"Haralson, GA",GA,13143,216.5,2009
458,"Harris, GA",GA,13145,7.3,2009
459,"Hart, GA",GA,13147,113.9,2009
460,"Heard, GA",GA,13149,–,2009
461,"Henry, GA",GA,13151,87.9,2009
462,"Houston, GA",GA,13153,125.8,2009
463,"Irwin, GA",GA,13155,73.6,2009
464,"Jackson, GA",GA,13157,117.8,2009
465,"Jasper, GA",GA,13159,55.3,2009
466,"Jeff Davis, GA",GA,13161,143.0,2009
467,"Jefferson, GA",GA,13163,112.6,2009
468,"Jenkins, GA",GA,13165,38.9,2009
469,"Johnson, GA",GA,13167,34.3,2009
470,"Jones, GA",GA,13169,50.0,2009
471,"Lamar, GA",GA,13171,85.6,2009
472,"Lanier, GA",GA,13173,–,2009
473,"Laurens, GA",GA,13175,160.6,2009
474,"Lee, GA",GA,13177,38.4,2009
475,"Liberty, GA",GA,13179,52.3,2009
476,"Lincoln, GA",GA,13181,–,2009
477,"Long, GA",GA,13183,–,2009
478,"Lowndes, GA",GA,13185,104.9,2009
479,"Lumpkin, GA",GA,13187,61.2,2009
480,"McDuffie, GA",GA,13189,181.4,2009
481,"McIntosh, GA",GA,13191,68.5,2009
482,"Macon, GA",GA,13193,57.0,2009
483,"Madison, GA",GA,13195,95.8,2009
484,"Marion, GA",GA,13197,–,2009
485,"Meriwether, GA",GA,13199,32.6,2009
486,"Miller, GA",GA,13201,149.3,2009
487,"Mitchell, GA",GA,13205,78.4,2009
488,"Monroe, GA",GA,13207,68.4,2009
489,"Montgomery, GA",GA,13209,–,2009
490,"Morgan, GA",GA,13211,46.1,2009
491,"Murray, GA",GA,13213,106.0,2009
492,"Muscogee, GA",GA,13215,113.6,2009
493,"Newton, GA",GA,13217,101.6,2009
494,"Oconee, GA",GA,13219,73.5,2009
495,"Oglethorpe, GA",GA,13221,–,2009
496,"Paulding, GA",GA,13223,82.1,2009
497,"Peach, GA",GA,13225,94.5,2009
498,"Pickens, GA",GA,13227,128.3,2009
499,"Pierce, GA",GA,13229,38.6,2009
500,"Pike, GA",GA,13231,–,2009
501,"Polk, GA",GA,13233,175.7,2009
502,"Pulaski, GA",GA,13235,80.3,2009
503,"Putnam, GA",GA,13237,55.6,2009
504,"Quitman, GA",GA,13239,–,2009
505,"Rabun, GA",GA,13241,146.4,2009
506,"Randolph, GA",GA,13243,182.2,2009
507,"Richmond, GA",GA,13245,104.8,2009
508,"Rockdale, GA",GA,13247,91.3,2009
509,"Schley, GA",GA,13249,–,2009
510,"Screven, GA",GA,13251,45.2,2009
511,"Seminole, GA",GA,13253,111.7,2009
512,"Spalding, GA",GA,13255,141.2,2009
513,"Stephens, GA",GA,13257,152.8,2009
514,"Stewart, GA",GA,13259,70.3,2009
515,"Sumter, GA",GA,13261,117.1,2009
516,"Talbot, GA",GA,13263,–,2009
517,"Taliaferro, GA",GA,13265,–,2009
518,"Tattnall, GA",GA,13267,66.3,2009
519,"Taylor, GA",GA,13269,40.6,2009
520,"Telfair, GA",GA,13271,47.6,2009
521,"Terrell, GA",GA,13273,30.2,2009
522,"Thomas, GA",GA,13275,102.2,2009
523,"Tift, GA",GA,13277,141.1,2009
524,"Toombs, GA",GA,13279,190.9,2009
525,"Towns, GA",GA,13281,97.3,2009
526,"Treutlen, GA",GA,13283,–,2009
527,"Troup, GA",GA,13285,103.9,2009
528,"Turner, GA",GA,13287,70.8,2009
529,"Twiggs, GA",GA,13289,–,2009
530,"Union, GA",GA,13291,158.7,2009
531,"Upson, GA",GA,13293,110.2,2009
532,"Walker, GA",GA,13295,44.2,2009
533,"Walton, GA",GA,13297,114.5,2009
534,"Ware, GA",GA,13299,245.4,2009
535,"Warren, GA",GA,13301,–,2009
536,"Washington, GA",GA,13303,78.2,2009
537,"Wayne, GA",GA,13305,145.8,2009
538,"Webster, GA",GA,13307,–,2009
539,"Wheeler, GA",GA,13309,–,2009
540,"White, GA",GA,13311,66.2,2009
541,"Whitfield, GA",GA,13313,95.8,2009
542,"Wilcox, GA",GA,13315,–,2009
543,"Wilkes, GA",GA,13317,156.7,2009
544,"Wilkinson, GA",GA,13319,–,2009
545,"Worth, GA",GA,13321,91.8,2009
546,"Hawaii, HI",HI,15001,75.0,2009
547,"Honolulu, HI",HI,15003,36.7,2009
548,"Kalawao, HI",HI,15005,–,2009
549,"Kauai, HI",HI,15007,93.0,2009
550,"Maui, HI",HI,15009,64.5,2009
551,"Adair, IA",IA,19001,44.6,2009
552,"Adams, IA",IA,19003,88.8,2009
553,"Allamakee, IA",IA,19005,52.1,2009
554,"Appanoose, IA",IA,19007,81.4,2009
555,"Audubon, IA",IA,19009,37.4,2009
556,"Benton, IA",IA,19011,3.3,2009
557,"Black Hawk, IA",IA,19013,77.0,2009
558,"Boone, IA",IA,19015,46.8,2009
559,"Bremer, IA",IA,19017,23.3,2009
560,"Buchanan, IA",IA,19019,40.0,2009
561,"Buena Vista, IA",IA,19021,37.2,2009
562,"Butler, IA",IA,19023,36.3,2009
563,"Calhoun, IA",IA,19025,41.1,2009
564,"Carroll, IA",IA,19027,86.7,2009
565,"Cass, IA",IA,19029,98.2,2009
566,"Cedar, IA",IA,19031,21.2,2009
567,"Cerro Gordo, IA",IA,19033,93.3,2009
568,"Cherokee, IA",IA,19035,59.8,2009
569,"Chickasaw, IA",IA,19037,27.0,2009
570,"Clarke, IA",IA,19039,76.0,2009
571,"Clay, IA",IA,19041,91.8,2009
572,"Clayton, IA",IA,19043,36.5,2009
573,"Clinton, IA",IA,19045,73.2,2009
574,"Crawford, IA",IA,19047,51.4,2009
575,"Dallas, IA",IA,19049,12.1,2009
576,"Davis, IA",IA,19051,38.4,2009
577,"Decatur, IA",IA,19053,–,2009
578,"Delaware, IA",IA,19055,49.9,2009
