,County,State,County FIPS Code,Opioid Dispensing Rate per 100,year
41,"Clarke, AL",AL,1025,164.7,2016
42,"Clay, AL",AL,1027,133.7,2016
43,"Cleburne, AL",AL,1029,44.2,2016
44,"Coffee, AL",AL,1031,129.5,2016
45,"Colbert, AL",AL,1033,208.1,2016
46,"Conecuh, AL",AL,1035,93.9,2016
47,"Coosa, AL",AL,1037,25.4,2016
48,"Covington, AL",AL,1039,170.9,2016
49,"Crenshaw, AL",AL,1041,90.9,2016
50,"Cullman, AL",AL,1043,166.2,2016
51,"Dale, AL",AL,1045,78.7,2016
52,"Dallas, AL",AL,1047,117.8,2016
53,"DeKalb, AL",AL,1049,114.4,2016
54,"Elmore, AL",AL,1051,117.3,2016
55,"Escambia, AL",AL,1053,173.9,2016
56,"Etowah, AL",AL,1055,156.8,2016
57,"Fayette, AL",AL,1057,133.3,2016
58,"Franklin, AL",AL,1059,223.3,2016
59,"Geneva, AL",AL,1061,50.2,2016
60,"Greene, AL",AL,1063,79.8,2016
61,"Hale, AL",AL,1065,97.7,2016
62,"Henry, AL",AL,1067,30.7,2016
63,"Houston, AL",AL,1069,142.8,2016
64,"Jackson, AL",AL,1071,144.6,2016
65,"Jefferson, AL",AL,1073,116.7,2016
66,"Lamar, AL",AL,1075,104.7,2016
67,"Lauderdale, AL",AL,1077,127.5,2016
68,"Lawrence, AL",AL,1079,114.1,2016
69,"Lee, AL",AL,1081,64.5,2016
70,"Limestone, AL",AL,1083,76.5,2016
71,"Lowndes, AL",AL,1085,0.7,2016
72,"Macon, AL",AL,1087,60.1,2016
73,"Madison, AL",AL,1089,113.7,2016
74,"Marengo, AL",AL,1091,131.7,2016
75,"Marion, AL",AL,1093,182.1,2016
76,"Marshall, AL",AL,1095,191.1,2016
77,"Mobile, AL",AL,1097,133.5,2016
78,"Monroe, AL",AL,1099,135.7,2016
79,"Montgomery, AL",AL,1101,88.0,2016
80,"Morgan, AL",AL,1103,135.4,2016
81,"Perry, AL",AL,1105,3.6,2016
82,"Pickens, AL",AL,1107,81.5,2016
83,"Pike, AL",AL,1109,105.5,2016
84,"Randolph, AL",AL,1111,108.8,2016
85,"Russell, AL",AL,1113,110.6,2016
86,"St. Clair, AL",AL,1115,114.4,2016
87,"Shelby, AL",AL,1117,100.7,2016
88,"Sumter, AL",AL,1119,40.5,2016
89,"Talladega, AL",AL,1121,138.9,2016
90,"Tallapoosa, AL",AL,1123,108.0,2016
91,"Tuscaloosa, AL",AL,1125,111.2,2016
92,"Walker, AL",AL,1127,235.4,2016
93,"Washington, AL",AL,1129,44.3,2016
94,"Wilcox, AL",AL,1131,66.4,2016
95,"Winston, AL",AL,1133,172.5,2016
96,"Arkansas, AR",AR,5001,129.1,2016
97,"Ashley, AR",AR,5003,115.8,2016
98,"Baxter, AR",AR,5005,142.7,2016
99,"Benton, AR",AR,5007,87.8,2016
100,"Boone, AR",AR,5009,156.4,2016
101,"Bradley, AR",AR,5011,116.5,2016
102,"Calhoun, AR",AR,5013,83.6,2016
103,"Carroll, AR",AR,5015,89.2,2016
104,"Chicot, AR",AR,5017,77.7,2016
105,"Clark, AR",AR,5019,100.9,2016
106,"Clay, AR",AR,5021,134.6,2016
107,"Cleburne, AR",AR,5023,115.9,2016
108,"Cleveland, AR",AR,5025,1.1,2016
109,"Columbia, AR",AR,5027,106.6,2016
110,"Conway, AR",AR,5029,131.7,2016
111,"Craighead, AR",AR,5031,157.3,2016
112,"Crawford, AR",AR,5033,158.0,2016
113,"Crittenden, AR",AR,5035,108.7,2016
114,"Cross, AR",AR,5037,120.3,2016
115,"Dallas, AR",AR,5039,101.6,2016
116,"Desha, AR",AR,5041,143.8,2016
117,"Drew, AR",AR,5043,131.8,2016
118,"Faulkner, AR",AR,5045,97.9,2016
119,"Franklin, AR",AR,5047,22.2,2016
120,"Fulton, AR",AR,5049,116.7,2016
121,"Garland, AR",AR,5051,176.3,2016
122,"Grant, AR",AR,5053,77.5,2016
123,"Greene, AR",AR,5055,177.8,2016
124,"Hempstead, AR",AR,5057,115.7,2016
125,"Hot Spring, AR",AR,5059,105.3,2016
126,"Howard, AR",AR,5061,161.6,2016
127,"Independence, AR",AR,5063,159.8,2016
128,"Izard, AR",AR,5065,104.0,2016
129,"Jackson, AR",AR,5067,150.4,2016
130,"Jefferson, AR",AR,5069,108.6,2016
131,"Johnson, AR",AR,5071,127.4,2016
132,"Lafayette, AR",AR,5073,111.2,2016
133,"Lawrence, AR",AR,5075,37.5,2016
134,"Lee, AR",AR,5077,68.2,2016
135,"Lincoln, AR",AR,5079,67.6,2016
136,"Little River, AR",AR,5081,163.5,2016
137,"Logan, AR",AR,5083,41.2,2016
138,"Lonoke, AR",AR,5085,101.5,2016
139,"Madison, AR",AR,5087,79.3,2016
140,"Marion, AR",AR,5089,83.3,2016
141,"Miller, AR",AR,5091,109.3,2016
142,"Mississippi, AR",AR,5093,138.6,2016
143,"Monroe, AR",AR,5095,92.6,2016
144,"Montgomery, AR",AR,5097,93.4,2016
145,"Nevada, AR",AR,5099,–,2016
146,"Newton, AR",AR,5101,0.8,2016
147,"Ouachita, AR",AR,5103,143.4,2016
148,"Perry, AR",AR,5105,51.2,2016
149,"Phillips, AR",AR,5107,159.8,2016
150,"Pike, AR",AR,5109,97.6,2016
151,"Poinsett, AR",AR,5111,120.7,2016
152,"Polk, AR",AR,5113,117.8,2016
153,"Pope, AR",AR,5115,132.6,2016
154,"Prairie, AR",AR,5117,82.1,2016
155,"Pulaski, AR",AR,5119,105.2,2016
156,"Randolph, AR",AR,5121,114.2,2016
157,"St. Francis, AR",AR,5123,94.8,2016
158,"Saline, AR",AR,5125,97.4,2016
159,"Scott, AR",AR,5127,124.7,2016
160,"Searcy, AR",AR,5129,82.6,2016
161,"Sebastian, AR",AR,5131,169.0,2016
162,"Sevier, AR",AR,5133,65.5,2016
163,"Sharp, AR",AR,5135,138.5,2016
164,"Stone, AR",AR,5137,152.7,2016
165,"Union, AR",AR,5139,131.5,2016
166,"Van Buren, AR",AR,5141,103.1,2016
167,"Washington, AR",AR,5143,98.5,2016
168,"White, AR",AR,5145,123.5,2016
169,"Woodruff, AR",AR,5147,3.8,2016
170,"Yell, AR",AR,5149,66.9,2016
171,"Apache, AZ",AZ,4001,18.5,2016
172,"Cochise, AZ",AZ,4003,79.0,2016
173,"Coconino, AZ",AZ,4005,51.4,2016
174,"Gila, AZ",AZ,4007,110.0,2016
175,"Graham, AZ",AZ,4009,84.1,2016
176,"Greenlee, AZ",AZ,4011,0.0,2016
177,"La Paz, AZ",AZ,4012,78.3,2016
178,"Maricopa, AZ",AZ,4013,68.2,2016
179,"Mohave, AZ",AZ,4015,127.5,2016
180,"Navajo, AZ",AZ,4017,67.5,2016
181,"Pima, AZ",AZ,4019,74.0,2016
182,"Pinal, AZ",AZ,4021,58.3,2016
183,"Santa Cruz, AZ",AZ,4023,29.3,2016
184,"Yavapai, AZ",AZ,4025,97.8,2016
185,"Yuma, AZ",AZ,4027,56.6,2016
186,"Alameda, CA",CA,6001,31.1,2016
187,"Alpine, CA",CA,6003,–,2016
188,"Amador, CA",CA,6005,112.3,2016
189,"Butte, CA",CA,6007,125.4,2016
190,"Calaveras, CA",CA,6009,83.5,2016
191,"Colusa, CA",CA,6011,45.2,2016
192,"Contra Costa, CA",CA,6013,40.8,2016
193,"Del Norte, CA",CA,6015,133.7,2016
194,"El Dorado, CA",CA,6017,63.7,2016
195,"Fresno, CA",CA,6019,57.8,2016
196,"Glenn, CA",CA,6021,85.0,2016
197,"Humboldt, CA",CA,6023,92.2,2016
198,"Imperial, CA",CA,6025,52.4,2016
199,"Inyo, CA",CA,6027,61.3,2016
200,"Kern, CA",CA,6029,60.3,2016
201,"Kings, CA",CA,6031,64.8,2016
202,"Lake, CA",CA,6033,116.4,2016
203,"Lassen, CA",CA,6035,81.7,2016
204,"Los Angeles, CA",CA,6037,33.4,2016
205,"Madera, CA",CA,6039,49.7,2016
206,"Marin, CA",CA,6041,36.7,2016
207,"Mariposa, CA",CA,6043,67.6,2016
208,"Mendocino, CA",CA,6045,105.1,2016
209,"Merced, CA",CA,6047,65.3,2016
210,"Modoc, CA",CA,6049,96.4,2016
211,"Mono, CA",CA,6051,54.4,2016
212,"Monterey, CA",CA,6053,50.6,2016
213,"Napa, CA",CA,6055,40.4,2016
214,"Nevada, CA",CA,6057,83.0,2016
215,"Orange, CA",CA,6059,42.1,2016
216,"Placer, CA",CA,6061,62.9,2016
217,"Plumas, CA",CA,6063,85.5,2016
218,"Riverside, CA",CA,6065,49.4,2016
219,"Sacramento, CA",CA,6067,50.3,2016
220,"San Benito, CA",CA,6069,43.7,2016
221,"San Bernardino, CA",CA,6071,52.2,2016
222,"San Diego, CA",CA,6073,39.2,2016
223,"San Francisco, CA",CA,6075,32.2,2016
224,"San Joaquin, CA",CA,6077,54.5,2016
225,"San Luis Obispo, CA",CA,6079,71.6,2016
226,"San Mateo, CA",CA,6081,31.5,2016
227,"Santa Barbara, CA",CA,6083,54.7,2016
228,"Santa Clara, CA",CA,6085,24.2,2016
229,"Santa Cruz, CA",CA,6087,57.0,2016
230,"Shasta, CA",CA,6089,118.0,2016
231,"Sierra, CA",CA,6091,21.3,2016
232,"Siskiyou, CA",CA,6093,117.2,2016
233,"Solano, CA",CA,6095,43.0,2016
234,"Sonoma, CA",CA,6097,52.5,2016
235,"Stanislaus, CA",CA,6099,85.1,2016
236,"Sutter, CA",CA,6101,102.9,2016
237,"Tehama, CA",CA,6103,94.8,2016
238,"Trinity, CA",CA,6105,98.5,2016
239,"Tulare, CA",CA,6107,65.1,2016
240,"Tuolumne, CA",CA,6109,114.6,2016
241,"Ventura, CA",CA,6111,54.0,2016
242,"Yolo, CA",CA,6113,46.7,2016
243,"Yuba, CA",CA,6115,83.2,2016
244,"Adams, CO",CO,8001,52.5,2016
245,"Alamosa, CO",CO,8003,152.4,2016
246,"Arapahoe, CO",CO,8005,58.2,2016
247,"Archuleta, CO",CO,8007,72.3,2016
248,"Baca, CO",CO,8009,86.8,2016
249,"Bent, CO",CO,8011,59.6,2016
250,"Boulder, CO",CO,8013,47.7,2016
251,"Broomfield, CO",CO,8014,52.9,2016
252,"Chaffee, CO",CO,8015,94.4,2016
253,"Cheyenne, CO",CO,8017,68.1,2016
254,"Clear Creek, CO",CO,8019,34.8,2016
255,"Conejos, CO",CO,8021,1.2,2016
256,"Costilla, CO",CO,8023,–,2016
257,"Crowley, CO",CO,8025,29.7,2016
258,"Custer, CO",CO,8027,–,2016
259,"Delta, CO",CO,8029,83.6,2016
260,"Denver, CO",CO,8031,39.4,2016
261,"Dolores, CO",CO,8033,–,2016
262,"Douglas, CO",CO,8035,50.5,2016
263,"Eagle, CO",CO,8037,46.3,2016
264,"Elbert, CO",CO,8039,34.9,2016
265,"El Paso, CO",CO,8041,67.4,2016
266,"Fremont, CO",CO,8043,72.7,2016
267,"Garfield, CO",CO,8045,78.5,2016
268,"Gilpin, CO",CO,8047,–,2016
269,"Grand, CO",CO,8049,43.3,2016
270,"Gunnison, CO",CO,8051,51.6,2016
271,"Hinsdale, CO",CO,8053,–,2016
272,"Huerfano, CO",CO,8055,80.6,2016
273,"Jackson, CO",CO,8057,–,2016
274,"Jefferson, CO",CO,8059,70.4,2016
275,"Kiowa, CO",CO,8061,112.7,2016
276,"Kit Carson, CO",CO,8063,41.0,2016
277,"Lake, CO",CO,8065,49.7,2016
278,"La Plata, CO",CO,8067,58.0,2016
279,"Larimer, CO",CO,8069,62.2,2016
280,"Las Animas, CO",CO,8071,126.0,2016
281,"Lincoln, CO",CO,8073,29.0,2016
282,"Logan, CO",CO,8075,81.6,2016
283,"Mesa, CO",CO,8077,78.6,2016
284,"Mineral, CO",CO,8079,–,2016
285,"Moffat, CO",CO,8081,108.0,2016
286,"Montezuma, CO",CO,8083,90.8,2016
287,"Montrose, CO",CO,8085,80.7,2016
288,"Morgan, CO",CO,8087,65.4,2016
289,"Otero, CO",CO,8089,107.7,2016
290,"Ouray, CO",CO,8091,34.4,2016
291,"Park, CO",CO,8093,–,2016
292,"Phillips, CO",CO,8095,0.1,2016
293,"Pitkin, CO",CO,8097,26.1,2016
294,"Prowers, CO",CO,8099,79.3,2016
295,"Pueblo, CO",CO,8101,107.9,2016
296,"Rio Blanco, CO",CO,8103,26.0,2016
297,"Rio Grande, CO",CO,8105,79.9,2016
298,"Routt, CO",CO,8107,62.0,2016
299,"Saguache, CO",CO,8109,–,2016
300,"San Juan, CO",CO,8111,–,2016
301,"San Miguel, CO",CO,8113,35.9,2016
302,"Sedgwick, CO",CO,8115,1.3,2016
303,"Summit, CO",CO,8117,59.9,2016
304,"Teller, CO",CO,8119,107.7,2016
305,"Washington, CO",CO,8121,–,2016
306,"Weld, CO",CO,8123,58.0,2016
307,"Yuma, CO",CO,8125,71.1,2016
308,"Fairfield, CT",CT,9001,43.4,2016
309,"Hartford, CT",CT,9003,56.0,2016
310,"Litchfield, CT",CT,9005,60.6,2016
311,"Middlesex, CT",CT,9007,63.3,2016
312,"New Haven, CT",CT,9009,63.1,2016
313,"New London, CT",CT,9011,66.4,2016
314,"Tolland, CT",CT,9013,48.4,2016
315,"Windham, CT",CT,9015,71.6,2016
316,"District of Columbia, DC",DC,11001,32.5,2016
317,"Kent, DE",DE,10001,75.9,2016
318,"New Castle, DE",DE,10003,74.7,2016
319,"Sussex, DE",DE,10005,93.1,2016
320,"Alachua, FL",FL,12001,69.1,2016
321,"Baker, FL",FL,12003,112.2,2016
322,"Bay, FL",FL,12005,121.2,2016
323,"Bradford, FL",FL,12007,93.8,2016
324,"Brevard, FL",FL,12009,92.1,2016
325,"Broward, FL",FL,12011,51.3,2016
326,"Calhoun, FL",FL,12013,71.2,2016
327,"Charlotte, FL",FL,12015,79.8,2016
328,"Citrus, FL",FL,12017,104.9,2016
329,"Clay, FL",FL,12019,87.3,2016
330,"Collier, FL",FL,12021,58.2,2016
331,"Columbia, FL",FL,12023,118.8,2016
332,"DeSoto, FL",FL,12027,57.4,2016
333,"Dixie, FL",FL,12029,45.5,2016
334,"Duval, FL",FL,12031,88.6,2016
335,"Escambia, FL",FL,12033,113.0,2016
336,"Flagler, FL",FL,12035,80.3,2016
337,"Franklin, FL",FL,12037,80.0,2016
338,"Gadsden, FL",FL,12039,58.8,2016
339,"Gilchrist, FL",FL,12041,43.7,2016
340,"Glades, FL",FL,12043,5.0,2016
341,"Gulf, FL",FL,12045,103.9,2016
342,"Hamilton, FL",FL,12047,36.6,2016
343,"Hardee, FL",FL,12049,38.7,2016
344,"Hendry, FL",FL,12051,70.9,2016
345,"Hernando, FL",FL,12053,110.0,2016
346,"Highlands, FL",FL,12055,80.2,2016
347,"Hillsborough, FL",FL,12057,65.6,2016
348,"Holmes, FL",FL,12059,83.5,2016
349,"Indian River, FL",FL,12061,96.7,2016
350,"Jackson, FL",FL,12063,109.6,2016
351,"Jefferson, FL",FL,12065,51.7,2016
352,"Lafayette, FL",FL,12067,57.4,2016
353,"Lake, FL",FL,12069,82.3,2016
354,"Lee, FL",FL,12071,66.3,2016
355,"Leon, FL",FL,12073,71.5,2016
356,"Levy, FL",FL,12075,102.8,2016
357,"Liberty, FL",FL,12077,40.8,2016
358,"Madison, FL",FL,12079,81.3,2016
359,"Manatee, FL",FL,12081,76.2,2016
360,"Marion, FL",FL,12083,90.8,2016
361,"Martin, FL",FL,12085,74.8,2016
362,"Miami-Dade, FL",FL,12086,30.5,2016
363,"Monroe, FL",FL,12087,79.9,2016
364,"Nassau, FL",FL,12089,110.4,2016
365,"Okaloosa, FL",FL,12091,85.4,2016
366,"Okeechobee, FL",FL,12093,101.6,2016
367,"Orange, FL",FL,12095,45.2,2016
368,"Osceola, FL",FL,12097,53.0,2016
369,"Palm Beach, FL",FL,12099,59.3,2016
370,"Pasco, FL",FL,12101,86.6,2016
371,"Pinellas, FL",FL,12103,82.4,2016
372,"Polk, FL",FL,12105,72.9,2016
373,"Putnam, FL",FL,12107,110.0,2016
374,"St. Johns, FL",FL,12109,65.0,2016
375,"St. Lucie, FL",FL,12111,65.6,2016
376,"Santa Rosa, FL",FL,12113,97.4,2016
377,"Sarasota, FL",FL,12115,79.0,2016
378,"Seminole, FL",FL,12117,55.9,2016
379,"Sumter, FL",FL,12119,72.6,2016
380,"Suwannee, FL",FL,12121,85.7,2016
381,"Taylor, FL",FL,12123,113.8,2016
382,"Union, FL",FL,12125,54.6,2016
383,"Volusia, FL",FL,12127,81.8,2016
384,"Wakulla, FL",FL,12129,83.8,2016
385,"Walton, FL",FL,12131,89.0,2016
386,"Washington, FL",FL,12133,124.7,2016
387,"Appling, GA",GA,13001,123.7,2016
388,"Atkinson, GA",GA,13003,67.9,2016
389,"Bacon, GA",GA,13005,157.5,2016
390,"Baker, GA",GA,13007,–,2016
391,"Baldwin, GA",GA,13009,98.4,2016
392,"Banks, GA",GA,13011,42.3,2016
393,"Barrow, GA",GA,13013,84.6,2016
394,"Bartow, GA",GA,13015,102.9,2016
395,"Ben Hill, GA",GA,13017,199.4,2016
396,"Berrien, GA",GA,13019,56.1,2016
397,"Bibb, GA",GA,13021,130.7,2016
398,"Bleckley, GA",GA,13023,131.8,2016
399,"Brantley, GA",GA,13025,55.2,2016
400,"Brooks, GA",GA,13027,91.0,2016
401,"Bryan, GA",GA,13029,90.7,2016
402,"Bulloch, GA",GA,13031,84.7,2016
403,"Burke, GA",GA,13033,84.3,2016
404,"Butts, GA",GA,13035,100.2,2016
405,"Calhoun, GA",GA,13037,2.2,2016
406,"Camden, GA",GA,13039,73.9,2016
407,"Candler, GA",GA,13043,169.7,2016
408,"Carroll, GA",GA,13045,116.6,2016
409,"Catoosa, GA",GA,13047,116.1,2016
410,"Charlton, GA",GA,13049,104.0,2016
411,"Chatham, GA",GA,13051,84.9,2016
412,"Chattahoochee, GA",GA,13053,–,2016
413,"Chattooga, GA",GA,13055,131.4,2016
414,"Cherokee, GA",GA,13057,70.0,2016
415,"Clarke, GA",GA,13059,97.1,2016
416,"Clay, GA",GA,13061,49.0,2016
417,"Clayton, GA",GA,13063,44.6,2016
418,"Clinch, GA",GA,13065,150.8,2016
419,"Cobb, GA",GA,13067,61.3,2016
420,"Coffee, GA",GA,13069,173.8,2016
421,"Colquitt, GA",GA,13071,85.7,2016
422,"Columbia, GA",GA,13073,81.0,2016
423,"Cook, GA",GA,13075,105.7,2016
424,"Coweta, GA",GA,13077,81.3,2016
425,"Crawford, GA",GA,13079,1.1,2016
426,"Crisp, GA",GA,13081,174.5,2016
427,"Dade, GA",GA,13083,74.9,2016
428,"Dawson, GA",GA,13085,135.6,2016
429,"Decatur, GA",GA,13087,122.6,2016
430,"DeKalb, GA",GA,13089,45.1,2016
431,"Dodge, GA",GA,13091,93.1,2016
432,"Dooly, GA",GA,13093,0.6,2016
433,"Dougherty, GA",GA,13095,119.3,2016
434,"Douglas, GA",GA,13097,94.5,2016
435,"Early, GA",GA,13099,118.9,2016
436,"Echols, GA",GA,13101,–,2016
437,"Effingham, GA",GA,13103,79.7,2016
438,"Elbert, GA",GA,13105,146.7,2016
439,"Emanuel, GA",GA,13107,113.4,2016
440,"Evans, GA",GA,13109,122.0,2016
441,"Fannin, GA",GA,13111,154.3,2016
442,"Fayette, GA",GA,13113,91.8,2016
443,"Floyd, GA",GA,13115,153.3,2016
444,"Forsyth, GA",GA,13117,51.2,2016
445,"Franklin, GA",GA,13119,122.9,2016
446,"Fulton, GA",GA,13121,49.2,2016
447,"Gilmer, GA",GA,13123,135.2,2016
448,"Glascock, GA",GA,13125,–,2016
449,"Glynn, GA",GA,13127,104.5,2016
450,"Gordon, GA",GA,13129,117.8,2016
451,"Grady, GA",GA,13131,78.7,2016
452,"Greene, GA",GA,13133,142.0,2016
453,"Gwinnett, GA",GA,13135,47.4,2016
454,"Habersham, GA",GA,13137,101.8,2016
455,"Hall, GA",GA,13139,94.5,2016
456,"Hancock, GA",GA,13141,53.7,2016
457,"Haralson, GA",GA,13143,193.7,2016
458,"Harris, GA",GA,13145,7.8,2016
459,"Hart, GA",GA,13147,103.5,2016
460,"Heard, GA",GA,13149,0.6,2016
461,"Henry, GA",GA,13151,78.6,2016
462,"Houston, GA",GA,13153,93.5,2016
463,"Irwin, GA",GA,13155,57.2,2016
464,"Jackson, GA",GA,13157,116.6,2016
465,"Jasper, GA",GA,13159,58.8,2016
466,"Jeff Davis, GA",GA,13161,91.7,2016
467,"Jefferson, GA",GA,13163,125.1,2016
468,"Jenkins, GA",GA,13165,31.1,2016
469,"Johnson, GA",GA,13167,33.8,2016
470,"Jones, GA",GA,13169,53.8,2016
471,"Lamar, GA",GA,13171,75.6,2016
472,"Lanier, GA",GA,13173,79.5,2016
473,"Laurens, GA",GA,13175,122.8,2016
474,"Lee, GA",GA,13177,52.4,2016
475,"Liberty, GA",GA,13179,55.0,2016
476,"Lincoln, GA",GA,13181,26.9,2016
477,"Long, GA",GA,13183,0.1,2016
478,"Lowndes, GA",GA,13185,92.7,2016
479,"Lumpkin, GA",GA,13187,83.1,2016
480,"McDuffie, GA",GA,13189,163.2,2016
481,"McIntosh, GA",GA,13191,75.2,2016
482,"Macon, GA",GA,13193,68.0,2016
483,"Madison, GA",GA,13195,103.6,2016
484,"Marion, GA",GA,13197,19.4,2016
485,"Meriwether, GA",GA,13199,82.8,2016
486,"Miller, GA",GA,13201,108.8,2016
487,"Mitchell, GA",GA,13205,100.4,2016
488,"Monroe, GA",GA,13207,67.8,2016
489,"Montgomery, GA",GA,13209,36.9,2016
490,"Morgan, GA",GA,13211,79.4,2016
491,"Murray, GA",GA,13213,97.7,2016
492,"Muscogee, GA",GA,13215,90.7,2016
493,"Newton, GA",GA,13217,81.9,2016
494,"Oconee, GA",GA,13219,63.2,2016
495,"Oglethorpe, GA",GA,13221,40.3,2016
496,"Paulding, GA",GA,13223,58.6,2016
497,"Peach, GA",GA,13225,88.7,2016
498,"Pickens, GA",GA,13227,122.0,2016
499,"Pierce, GA",GA,13229,64.6,2016
500,"Pike, GA",GA,13231,12.4,2016
501,"Polk, GA",GA,13233,166.8,2016
502,"Pulaski, GA",GA,13235,88.7,2016
503,"Putnam, GA",GA,13237,67.9,2016
504,"Quitman, GA",GA,13239,–,2016
505,"Rabun, GA",GA,13241,134.0,2016
506,"Randolph, GA",GA,13243,138.3,2016
507,"Richmond, GA",GA,13245,86.8,2016
508,"Rockdale, GA",GA,13247,79.3,2016
509,"Schley, GA",GA,13249,3.2,2016
510,"Screven, GA",GA,13251,58.1,2016
511,"Seminole, GA",GA,13253,178.8,2016
512,"Spalding, GA",GA,13255,136.7,2016
513,"Stephens, GA",GA,13257,163.7,2016
514,"Stewart, GA",GA,13259,61.9,2016
515,"Sumter, GA",GA,13261,105.7,2016
516,"Talbot, GA",GA,13263,–,2016
517,"Taliaferro, GA",GA,13265,–,2016
518,"Tattnall, GA",GA,13267,54.1,2016
519,"Taylor, GA",GA,13269,72.9,2016
520,"Telfair, GA",GA,13271,58.6,2016
521,"Terrell, GA",GA,13273,51.3,2016
522,"Thomas, GA",GA,13275,107.4,2016
523,"Tift, GA",GA,13277,149.2,2016
524,"Toombs, GA",GA,13279,152.8,2016
525,"Towns, GA",GA,13281,111.0,2016
526,"Treutlen, GA",GA,13283,76.6,2016
527,"Troup, GA",GA,13285,98.9,2016
528,"Turner, GA",GA,13287,84.2,2016
529,"Twiggs, GA",GA,13289,1.3,2016
530,"Union, GA",GA,13291,128.6,2016
531,"Upson, GA",GA,13293,138.4,2016
532,"Walker, GA",GA,13295,54.8,2016
533,"Walton, GA",GA,13297,111.0,2016
534,"Ware, GA",GA,13299,221.3,2016
535,"Warren, GA",GA,13301,0.2,2016
536,"Washington, GA",GA,13303,95.6,2016
537,"Wayne, GA",GA,13305,144.0,2016
538,"Webster, GA",GA,13307,60.0,2016
539,"Wheeler, GA",GA,13309,32.9,2016
540,"White, GA",GA,13311,100.9,2016
541,"Whitfield, GA",GA,13313,93.4,2016
542,"Wilcox, GA",GA,13315,3.5,2016
543,"Wilkes, GA",GA,13317,138.0,2016
544,"Wilkinson, GA",GA,13319,92.0,2016
545,"Worth, GA",GA,13321,95.4,2016
546,"Hawaii, HI",HI,15001,66.4,2016
547,"Honolulu, HI",HI,15003,33.6,2016
548,"Kalawao, HI",HI,15005,–,2016
549,"Kauai, HI",HI,15007,55.1,2016
550,"Maui, HI",HI,15009,56.8,2016
551,"Adair, IA",IA,19001,51.9,2016
552,"Adams, IA",IA,19003,13.3,2016
553,"Allamakee, IA",IA,19005,44.5,2016
554,"Appanoose, IA",IA,19007,117.1,2016
555,"Audubon, IA",IA,19009,47.4,2016
556,"Benton, IA",IA,19011,12.9,2016
557,"Black Hawk, IA",IA,19013,72.9,2016
558,"Boone, IA",IA,19015,61.1,2016
559,"Bremer, IA",IA,19017,48.5,2016
560,"Buchanan, IA",IA,19019,37.8,2016
561,"Buena Vista, IA",IA,19021,42.2,2016
562,"Butler, IA",IA,19023,17.1,2016
563,"Calhoun, IA",IA,19025,68.0,2016
564,"Carroll, IA",IA,19027,99.3,2016
565,"Cass, IA",IA,19029,100.2,2016
566,"Cedar, IA",IA,19031,19.8,2016
567,"Cerro Gordo, IA",IA,19033,97.8,2016
568,"Cherokee, IA",IA,19035,43.2,2016
569,"Chickasaw, IA",IA,19037,26.9,2016
570,"Clarke, IA",IA,19039,87.6,2016
571,"Clay, IA",IA,19041,105.1,2016
572,"Clayton, IA",IA,19043,28.4,2016
573,"Clinton, IA",IA,19045,79.1,2016
574,"Crawford, IA",IA,19047,63.5,2016
575,"Dallas, IA",IA,19049,17.6,2016
576,"Davis, IA",IA,19051,58.1,2016
