,County,State,County FIPS Code,Opioid Dispensing Rate per 100,year
2271,"Franklin, PA",PA,42055,63.8,2007
2272,"Fulton, PA",PA,42057,4.6,2007
2273,"Greene, PA",PA,42059,73.2,2007
2274,"Huntingdon, PA",PA,42061,51.1,2007
2275,"Indiana, PA",PA,42063,71.8,2007
2276,"Jefferson, PA",PA,42065,79.4,2007
2277,"Juniata, PA",PA,42067,56.6,2007
2278,"Lackawanna, PA",PA,42069,116.2,2007
2279,"Lancaster, PA",PA,42071,59.1,2007
2280,"Lawrence, PA",PA,42073,113.1,2007
2281,"Lebanon, PA",PA,42075,56.9,2007
2282,"Lehigh, PA",PA,42077,48.3,2007
2283,"Luzerne, PA",PA,42079,97.5,2007
2284,"Lycoming, PA",PA,42081,77.0,2007
2285,"McKean, PA",PA,42083,90.8,2007
2286,"Mercer, PA",PA,42085,115.0,2007
2287,"Mifflin, PA",PA,42087,84.6,2007
2288,"Monroe, PA",PA,42089,85.8,2007
2289,"Montgomery, PA",PA,42091,65.3,2007
2290,"Montour, PA",PA,42093,72.1,2007
2291,"Northampton, PA",PA,42095,71.0,2007
2292,"Northumberland, PA",PA,42097,85.4,2007
2293,"Perry, PA",PA,42099,54.2,2007
2294,"Philadelphia, PA",PA,42101,73.2,2007
2295,"Pike, PA",PA,42103,52.7,2007
2296,"Potter, PA",PA,42105,82.3,2007
2297,"Schuylkill, PA",PA,42107,74.3,2007
2298,"Snyder, PA",PA,42109,59.6,2007
2299,"Somerset, PA",PA,42111,53.3,2007
2300,"Sullivan, PA",PA,42113,42.9,2007
2301,"Susquehanna, PA",PA,42115,39.7,2007
2302,"Tioga, PA",PA,42117,73.2,2007
2303,"Union, PA",PA,42119,52.5,2007
2304,"Venango, PA",PA,42121,81.4,2007
2305,"Warren, PA",PA,42123,71.4,2007
2306,"Washington, PA",PA,42125,81.3,2007
2307,"Wayne, PA",PA,42127,77.2,2007
2308,"Westmoreland, PA",PA,42129,77.3,2007
2309,"Wyoming, PA",PA,42131,79.8,2007
2310,"York, PA",PA,42133,62.6,2007
2311,"Bristol, RI",RI,44001,55.9,2007
2312,"Kent, RI",RI,44003,98.6,2007
2313,"Newport, RI",RI,44005,74.7,2007
2314,"Providence, RI",RI,44007,80.8,2007
2315,"Washington, RI",RI,44009,82.9,2007
2316,"Abbeville, SC",SC,45001,58.8,2007
2317,"Aiken, SC",SC,45003,88.4,2007
2318,"Allendale, SC",SC,45005,44.4,2007
2319,"Anderson, SC",SC,45007,105.1,2007
2320,"Bamberg, SC",SC,45009,85.4,2007
2321,"Barnwell, SC",SC,45011,98.2,2007
2322,"Beaufort, SC",SC,45013,68.9,2007
2323,"Berkeley, SC",SC,45015,53.7,2007
2324,"Calhoun, SC",SC,45017,25.3,2007
2325,"Charleston, SC",SC,45019,82.2,2007
2326,"Cherokee, SC",SC,45021,115.5,2007
2327,"Chester, SC",SC,45023,60.0,2007
2328,"Chesterfield, SC",SC,45025,92.3,2007
2329,"Clarendon, SC",SC,45027,78.1,2007
2330,"Colleton, SC",SC,45029,118.4,2007
2331,"Darlington, SC",SC,45031,124.6,2007
2332,"Dillon, SC",SC,45033,93.4,2007
2333,"Dorchester, SC",SC,45035,93.2,2007
2334,"Edgefield, SC",SC,45037,27.7,2007
2335,"Fairfield, SC",SC,45039,78.7,2007
2336,"Florence, SC",SC,45041,133.9,2007
2337,"Georgetown, SC",SC,45043,99.8,2007
2338,"Greenville, SC",SC,45045,113.6,2007
2339,"Greenwood, SC",SC,45047,112.3,2007
2340,"Hampton, SC",SC,45049,66.2,2007
2341,"Horry, SC",SC,45051,115.1,2007
2342,"Jasper, SC",SC,45053,62.6,2007
2343,"Kershaw, SC",SC,45055,64.9,2007
2344,"Lancaster, SC",SC,45057,95.3,2007
2345,"Laurens, SC",SC,45059,67.0,2007
2346,"Lee, SC",SC,45061,53.1,2007
2347,"Lexington, SC",SC,45063,90.5,2007
2348,"McCormick, SC",SC,45065,43.5,2007
2349,"Marion, SC",SC,45067,91.4,2007
2350,"Marlboro, SC",SC,45069,80.5,2007
2351,"Newberry, SC",SC,45071,77.7,2007
2352,"Oconee, SC",SC,45073,140.0,2007
2353,"Orangeburg, SC",SC,45075,86.0,2007
2354,"Pickens, SC",SC,45077,93.4,2007
2355,"Richland, SC",SC,45079,66.8,2007
2356,"Saluda, SC",SC,45081,57.2,2007
2357,"Spartanburg, SC",SC,45083,118.6,2007
2358,"Sumter, SC",SC,45085,68.3,2007
2359,"Union, SC",SC,45087,132.7,2007
2360,"Williamsburg, SC",SC,45089,82.4,2007
2361,"York, SC",SC,45091,74.8,2007
2362,"Aurora, SD",SD,46003,–,2007
2363,"Beadle, SD",SD,46005,60.3,2007
2364,"Bennett, SD",SD,46007,–,2007
2365,"Bon Homme, SD",SD,46009,16.0,2007
2366,"Brookings, SD",SD,46011,32.5,2007
2367,"Brown, SD",SD,46013,53.5,2007
2368,"Brule, SD",SD,46015,67.8,2007
2369,"Buffalo, SD",SD,46017,–,2007
2370,"Butte, SD",SD,46019,14.5,2007
2371,"Campbell, SD",SD,46021,–,2007
2372,"Charles Mix, SD",SD,46023,33.1,2007
2373,"Clark, SD",SD,46025,–,2007
2374,"Clay, SD",SD,46027,30.0,2007
2375,"Codington, SD",SD,46029,75.4,2007
2376,"Corson, SD",SD,46031,–,2007
2377,"Custer, SD",SD,46033,55.1,2007
2378,"Davison, SD",SD,46035,83.2,2007
2379,"Day, SD",SD,46037,–,2007
2380,"Deuel, SD",SD,46039,–,2007
2381,"Dewey, SD",SD,46041,–,2007
2382,"Douglas, SD",SD,46043,40.6,2007
2383,"Edmunds, SD",SD,46045,54.3,2007
2384,"Fall River, SD",SD,46047,51.4,2007
2385,"Faulk, SD",SD,46049,61.8,2007
2386,"Grant, SD",SD,46051,62.4,2007
2387,"Gregory, SD",SD,46053,58.5,2007
2388,"Haakon, SD",SD,46055,47.2,2007
2389,"Hamlin, SD",SD,46057,–,2007
2390,"Hand, SD",SD,46059,72.9,2007
2391,"Hanson, SD",SD,46061,–,2007
2392,"Harding, SD",SD,46063,–,2007
2393,"Hughes, SD",SD,46065,82.6,2007
2394,"Hutchinson, SD",SD,46067,76.1,2007
2395,"Hyde, SD",SD,46069,–,2007
2396,"Jackson, SD",SD,46071,–,2007
2397,"Jerauld, SD",SD,46073,82.6,2007
2398,"Jones, SD",SD,46075,–,2007
2399,"Kingsbury, SD",SD,46077,54.2,2007
2400,"Lake, SD",SD,46079,33.5,2007
2401,"Lawrence, SD",SD,46081,77.6,2007
2402,"Lincoln, SD",SD,46083,24.8,2007
2403,"Lyman, SD",SD,46085,–,2007
2404,"McCook, SD",SD,46087,34.5,2007
2405,"McPherson, SD",SD,46089,39.1,2007
2406,"Marshall, SD",SD,46091,58.9,2007
2407,"Meade, SD",SD,46093,15.7,2007
2408,"Mellette, SD",SD,46095,32.8,2007
2409,"Miner, SD",SD,46097,31.2,2007
2410,"Minnehaha, SD",SD,46099,58.0,2007
2411,"Moody, SD",SD,46101,34.7,2007
2412,"Pennington, SD",SD,46103,88.4,2007
2413,"Perkins, SD",SD,46105,32.7,2007
2414,"Potter, SD",SD,46107,132.5,2007
2415,"Roberts, SD",SD,46109,23.1,2007
2416,"Sanborn, SD",SD,46111,–,2007
2417,"Shannon, SD",SD,46113,–,2007
2418,"Spink, SD",SD,46115,–,2007
2419,"Stanley, SD",SD,46117,–,2007
2420,"Sully, SD",SD,46119,–,2007
2421,"Todd, SD",SD,46121,–,2007
2422,"Tripp, SD",SD,46123,71.0,2007
2423,"Turner, SD",SD,46125,32.0,2007
2424,"Union, SD",SD,46127,31.3,2007
2425,"Walworth, SD",SD,46129,49.0,2007
2426,"Yankton, SD",SD,46135,64.0,2007
2427,"Ziebach, SD",SD,46137,–,2007
2428,"Anderson, TN",TN,47001,197.1,2007
2429,"Bedford, TN",TN,47003,99.2,2007
2430,"Benton, TN",TN,47005,20.0,2007
2431,"Bledsoe, TN",TN,47007,111.1,2007
2432,"Blount, TN",TN,47009,126.0,2007
2433,"Bradley, TN",TN,47011,142.7,2007
2434,"Campbell, TN",TN,47013,242.7,2007
2435,"Cannon, TN",TN,47015,125.8,2007
2436,"Carroll, TN",TN,47017,208.8,2007
2437,"Carter, TN",TN,47019,132.4,2007
2438,"Cheatham, TN",TN,47021,91.7,2007
2439,"Chester, TN",TN,47023,96.8,2007
2440,"Claiborne, TN",TN,47025,183.9,2007
2441,"Clay, TN",TN,47027,144.9,2007
2442,"Cocke, TN",TN,47029,219.5,2007
2443,"Coffee, TN",TN,47031,213.5,2007
2444,"Crockett, TN",TN,47033,85.1,2007
2445,"Cumberland, TN",TN,47035,170.4,2007
2446,"Davidson, TN",TN,47037,106.9,2007
2447,"Decatur, TN",TN,47039,170.6,2007
2448,"DeKalb, TN",TN,47041,210.1,2007
2449,"Dickson, TN",TN,47043,150.3,2007
2450,"Dyer, TN",TN,47045,194.0,2007
2451,"Fayette, TN",TN,47047,55.8,2007
2452,"Fentress, TN",TN,47049,55.3,2007
2453,"Franklin, TN",TN,47051,119.1,2007
2454,"Gibson, TN",TN,47053,149.8,2007
2455,"Giles, TN",TN,47055,70.0,2007
2456,"Grainger, TN",TN,47057,93.4,2007
2457,"Greene, TN",TN,47059,162.3,2007
2458,"Grundy, TN",TN,47061,183.4,2007
2459,"Hamblen, TN",TN,47063,289.3,2007
2460,"Hamilton, TN",TN,47065,143.4,2007
2461,"Hancock, TN",TN,47067,129.8,2007
2462,"Hardeman, TN",TN,47069,78.0,2007
2463,"Hardin, TN",TN,47071,178.1,2007
2464,"Hawkins, TN",TN,47073,76.2,2007
2465,"Haywood, TN",TN,47075,113.7,2007
2466,"Henderson, TN",TN,47077,149.2,2007
2467,"Henry, TN",TN,47079,254.7,2007
2468,"Hickman, TN",TN,47081,25.1,2007
2469,"Houston, TN",TN,47083,89.1,2007
2470,"Humphreys, TN",TN,47085,108.8,2007
2471,"Jackson, TN",TN,47087,36.5,2007
2472,"Jefferson, TN",TN,47089,142.8,2007
2473,"Johnson, TN",TN,47091,105.6,2007
2474,"Knox, TN",TN,47093,173.9,2007
2475,"Lake, TN",TN,47095,–,2007
2476,"Lauderdale, TN",TN,47097,123.1,2007
2477,"Lawrence, TN",TN,47099,154.4,2007
2478,"Lewis, TN",TN,47101,176.9,2007
2479,"Lincoln, TN",TN,47103,158.9,2007
2480,"Loudon, TN",TN,47105,125.7,2007
2481,"McMinn, TN",TN,47107,185.2,2007
2482,"McNairy, TN",TN,47109,187.7,2007
2483,"Macon, TN",TN,47111,134.3,2007
2484,"Madison, TN",TN,47113,148.1,2007
2485,"Marion, TN",TN,47115,134.5,2007
2486,"Marshall, TN",TN,47117,154.9,2007
2487,"Maury, TN",TN,47119,162.5,2007
2488,"Meigs, TN",TN,47121,–,2007
2489,"Monroe, TN",TN,47123,114.7,2007
2490,"Montgomery, TN",TN,47125,86.0,2007
2491,"Moore, TN",TN,47127,25.6,2007
2492,"Morgan, TN",TN,47129,162.1,2007
2493,"Obion, TN",TN,47131,120.2,2007
2494,"Overton, TN",TN,47133,96.2,2007
2495,"Perry, TN",TN,47135,–,2007
2496,"Pickett, TN",TN,47137,146.2,2007
2497,"Polk, TN",TN,47139,15.7,2007
2498,"Putnam, TN",TN,47141,149.2,2007
2499,"Rhea, TN",TN,47143,147.9,2007
2500,"Roane, TN",TN,47145,154.5,2007
2501,"Robertson, TN",TN,47147,142.2,2007
2502,"Rutherford, TN",TN,47149,97.9,2007
2503,"Scott, TN",TN,47151,99.9,2007
2504,"Sequatchie, TN",TN,47153,183.4,2007
2505,"Sevier, TN",TN,47155,142.7,2007
2506,"Shelby, TN",TN,47157,85.1,2007
2507,"Smith, TN",TN,47159,159.6,2007
2508,"Stewart, TN",TN,47161,31.3,2007
2509,"Sullivan, TN",TN,47163,260.0,2007
2510,"Sumner, TN",TN,47165,101.8,2007
2511,"Tipton, TN",TN,47167,79.1,2007
2512,"Trousdale, TN",TN,47169,114.3,2007
2513,"Unicoi, TN",TN,47171,237.3,2007
2514,"Union, TN",TN,47173,127.7,2007
2515,"Van Buren, TN",TN,47175,–,2007
2516,"Warren, TN",TN,47177,174.7,2007
2517,"Washington, TN",TN,47179,174.2,2007
2518,"Wayne, TN",TN,47181,169.7,2007
2519,"Weakley, TN",TN,47183,58.5,2007
2520,"White, TN",TN,47185,133.0,2007
2521,"Williamson, TN",TN,47187,66.7,2007
2522,"Wilson, TN",TN,47189,89.2,2007
2523,"Anderson, TX",TX,48001,100.1,2007
2524,"Andrews, TX",TX,48003,64.3,2007
2525,"Angelina, TX",TX,48005,105.4,2007
2526,"Aransas, TX",TX,48007,93.0,2007
2527,"Archer, TX",TX,48009,–,2007
2528,"Armstrong, TX",TX,48011,4.3,2007
2529,"Atascosa, TX",TX,48013,71.7,2007
2530,"Austin, TX",TX,48015,42.1,2007
2531,"Bailey, TX",TX,48017,63.7,2007
2532,"Bandera, TX",TX,48019,25.9,2007
2533,"Bastrop, TX",TX,48021,68.2,2007
2534,"Baylor, TX",TX,48023,–,2007
2535,"Bee, TX",TX,48025,58.4,2007
2536,"Bell, TX",TX,48027,49.1,2007
2537,"Bexar, TX",TX,48029,60.3,2007
2538,"Blanco, TX",TX,48031,–,2007
2539,"Borden, TX",TX,48033,–,2007
2540,"Bosque, TX",TX,48035,58.8,2007
2541,"Bowie, TX",TX,48037,177.6,2007
2542,"Brazoria, TX",TX,48039,67.4,2007
2543,"Brazos, TX",TX,48041,62.9,2007
2544,"Brewster, TX",TX,48043,87.5,2007
2545,"Briscoe, TX",TX,48045,–,2007
2546,"Brooks, TX",TX,48047,66.2,2007
2547,"Brown, TX",TX,48049,118.0,2007
2548,"Burleson, TX",TX,48051,47.9,2007
2549,"Burnet, TX",TX,48053,98.5,2007
2550,"Caldwell, TX",TX,48055,41.1,2007
2551,"Calhoun, TX",TX,48057,80.3,2007
2552,"Callahan, TX",TX,48059,–,2007
2553,"Cameron, TX",TX,48061,38.1,2007
2554,"Camp, TX",TX,48063,105.4,2007
2555,"Carson, TX",TX,48065,–,2007
2556,"Cass, TX",TX,48067,22.3,2007
2557,"Castro, TX",TX,48069,–,2007
2558,"Chambers, TX",TX,48071,10.3,2007
2559,"Cherokee, TX",TX,48073,60.3,2007
2560,"Childress, TX",TX,48075,173.9,2007
2561,"Clay, TX",TX,48077,–,2007
2562,"Cochran, TX",TX,48079,–,2007
2563,"Coke, TX",TX,48081,–,2007
2564,"Coleman, TX",TX,48083,35.7,2007
2565,"Collin, TX",TX,48085,65.0,2007
2566,"Collingsworth, TX",TX,48087,–,2007
2567,"Colorado, TX",TX,48089,38.4,2007
2568,"Comal, TX",TX,48091,83.2,2007
2569,"Comanche, TX",TX,48093,67.7,2007
2570,"Concho, TX",TX,48095,–,2007
2571,"Cooke, TX",TX,48097,107.5,2007
2572,"Coryell, TX",TX,48099,45.0,2007
2573,"Cottle, TX",TX,48101,–,2007
2574,"Crane, TX",TX,48103,54.9,2007
2575,"Crockett, TX",TX,48105,–,2007
2576,"Crosby, TX",TX,48107,0.5,2007
2577,"Culberson, TX",TX,48109,–,2007
2578,"Dallam, TX",TX,48111,91.0,2007
2579,"Dallas, TX",TX,48113,62.8,2007
2580,"Dawson, TX",TX,48115,61.7,2007
2581,"Deaf Smith, TX",TX,48117,52.6,2007
2582,"Delta, TX",TX,48119,–,2007
2583,"Denton, TX",TX,48121,71.2,2007
2584,"DeWitt, TX",TX,48123,44.3,2007
2585,"Dickens, TX",TX,48125,–,2007
2586,"Dimmit, TX",TX,48127,93.3,2007
2587,"Donley, TX",TX,48129,43.6,2007
2588,"Duval, TX",TX,48131,8.0,2007
2589,"Eastland, TX",TX,48133,111.1,2007
2590,"Ector, TX",TX,48135,84.2,2007
2591,"Edwards, TX",TX,48137,–,2007
2592,"Ellis, TX",TX,48139,76.5,2007
2593,"El Paso, TX",TX,48141,36.1,2007
2594,"Erath, TX",TX,48143,94.2,2007
2595,"Falls, TX",TX,48145,63.7,2007
2596,"Fannin, TX",TX,48147,58.5,2007
2597,"Fayette, TX",TX,48149,65.2,2007
2598,"Fisher, TX",TX,48151,–,2007
2599,"Floyd, TX",TX,48153,17.0,2007
2600,"Foard, TX",TX,48155,48.4,2007
2601,"Fort Bend, TX",TX,48157,47.4,2007
2602,"Franklin, TX",TX,48159,70.8,2007
2603,"Freestone, TX",TX,48161,50.4,2007
2604,"Frio, TX",TX,48163,51.7,2007
2605,"Gaines, TX",TX,48165,52.5,2007
2606,"Galveston, TX",TX,48167,98.2,2007
2607,"Garza, TX",TX,48169,–,2007
2608,"Gillespie, TX",TX,48171,89.9,2007
2609,"Glasscock, TX",TX,48173,–,2007
2610,"Goliad, TX",TX,48175,35.5,2007
2611,"Gonzales, TX",TX,48177,58.7,2007
2612,"Gray, TX",TX,48179,94.8,2007
2613,"Grayson, TX",TX,48181,126.4,2007
2614,"Gregg, TX",TX,48183,198.8,2007
2615,"Grimes, TX",TX,48185,27.6,2007
2616,"Guadalupe, TX",TX,48187,52.2,2007
2617,"Hale, TX",TX,48189,57.0,2007
2618,"Hall, TX",TX,48191,–,2007
2619,"Hamilton, TX",TX,48193,–,2007
2620,"Hansford, TX",TX,48195,–,2007
2621,"Hardeman, TX",TX,48197,100.1,2007
2622,"Hardin, TX",TX,48199,96.4,2007
2623,"Harris, TX",TX,48201,79.4,2007
2624,"Harrison, TX",TX,48203,80.3,2007
2625,"Hartley, TX",TX,48205,–,2007
2626,"Haskell, TX",TX,48207,–,2007
2627,"Hays, TX",TX,48209,52.9,2007
2628,"Hemphill, TX",TX,48211,–,2007
2629,"Henderson, TX",TX,48213,81.1,2007
2630,"Hidalgo, TX",TX,48215,35.1,2007
2631,"Hill, TX",TX,48217,92.5,2007
2632,"Hockley, TX",TX,48219,73.8,2007
2633,"Hood, TX",TX,48221,122.6,2007
2634,"Hopkins, TX",TX,48223,112.7,2007
2635,"Houston, TX",TX,48225,53.6,2007
2636,"Howard, TX",TX,48227,79.2,2007
2637,"Hudspeth, TX",TX,48229,–,2007
2638,"Hunt, TX",TX,48231,99.3,2007
2639,"Hutchinson, TX",TX,48233,78.1,2007
2640,"Irion, TX",TX,48235,–,2007
2641,"Jack, TX",TX,48237,–,2007
2642,"Jackson, TX",TX,48239,69.7,2007
2643,"Jasper, TX",TX,48241,87.6,2007
2644,"Jeff Davis, TX",TX,48243,–,2007
2645,"Jefferson, TX",TX,48245,126.2,2007
2646,"Jim Hogg, TX",TX,48247,–,2007
2647,"Jim Wells, TX",TX,48249,85.6,2007
2648,"Johnson, TX",TX,48251,82.1,2007
2649,"Jones, TX",TX,48253,25.3,2007
2650,"Karnes, TX",TX,48255,51.2,2007
2651,"Kaufman, TX",TX,48257,82.3,2007
2652,"Kendall, TX",TX,48259,80.3,2007
2653,"Kenedy, TX",TX,48261,–,2007
2654,"Kent, TX",TX,48263,–,2007
2655,"Kerr, TX",TX,48265,113.5,2007
2656,"Kimble, TX",TX,48267,97.6,2007
2657,"King, TX",TX,48269,–,2007
2658,"Kinney, TX",TX,48271,–,2007
2659,"Kleberg, TX",TX,48273,70.1,2007
2660,"Knox, TX",TX,48275,–,2007
2661,"Lamar, TX",TX,48277,160.2,2007
2662,"Lamb, TX",TX,48279,54.8,2007
2663,"Lampasas, TX",TX,48281,9.7,2007
2664,"La Salle, TX",TX,48283,–,2007
2665,"Lavaca, TX",TX,48285,94.5,2007
2666,"Lee, TX",TX,48287,43.9,2007
2667,"Leon, TX",TX,48289,30.2,2007
2668,"Liberty, TX",TX,48291,110.6,2007
2669,"Limestone, TX",TX,48293,120.3,2007
2670,"Lipscomb, TX",TX,48295,–,2007
2671,"Live Oak, TX",TX,48297,–,2007
2672,"Llano, TX",TX,48299,93.6,2007
2673,"Loving, TX",TX,48301,–,2007
2674,"Lubbock, TX",TX,48303,87.7,2007
2675,"Lynn, TX",TX,48305,30.4,2007
2676,"McCulloch, TX",TX,48307,50.7,2007
2677,"McLennan, TX",TX,48309,90.2,2007
2678,"McMullen, TX",TX,48311,–,2007
2679,"Madison, TX",TX,48313,86.8,2007
2680,"Marion, TX",TX,48315,–,2007
2681,"Martin, TX",TX,48317,–,2007
2682,"Mason, TX",TX,48319,–,2007
2683,"Matagorda, TX",TX,48321,70.0,2007
2684,"Maverick, TX",TX,48323,29.2,2007
2685,"Medina, TX",TX,48325,34.6,2007
2686,"Menard, TX",TX,48327,–,2007
2687,"Midland, TX",TX,48329,67.2,2007
2688,"Milam, TX",TX,48331,62.0,2007
2689,"Mills, TX",TX,48333,60.1,2007
2690,"Mitchell, TX",TX,48335,–,2007
2691,"Montague, TX",TX,48337,81.9,2007
2692,"Montgomery, TX",TX,48339,87.0,2007
2693,"Moore, TX",TX,48341,45.0,2007
2694,"Morris, TX",TX,48343,95.9,2007
2695,"Motley, TX",TX,48345,–,2007
2696,"Nacogdoches, TX",TX,48347,94.8,2007
2697,"Navarro, TX",TX,48349,83.3,2007
2698,"Newton, TX",TX,48351,52.6,2007
2699,"Nolan, TX",TX,48353,84.7,2007
2700,"Nueces, TX",TX,48355,82.3,2007
2701,"Ochiltree, TX",TX,48357,87.1,2007
2702,"Oldham, TX",TX,48359,–,2007
2703,"Orange, TX",TX,48361,161.1,2007
2704,"Palo Pinto, TX",TX,48363,99.9,2007
2705,"Panola, TX",TX,48365,83.7,2007
2706,"Parker, TX",TX,48367,74.9,2007
2707,"Parmer, TX",TX,48369,–,2007
2708,"Pecos, TX",TX,48371,65.0,2007
2709,"Polk, TX",TX,48373,81.3,2007
2710,"Potter, TX",TX,48375,83.7,2007
2711,"Presidio, TX",TX,48377,–,2007
2712,"Rains, TX",TX,48379,63.1,2007
2713,"Randall, TX",TX,48381,80.5,2007
2714,"Reagan, TX",TX,48383,41.6,2007
2715,"Real, TX",TX,48385,–,2007
2716,"Red River, TX",TX,48387,35.3,2007
2717,"Reeves, TX",TX,48389,68.5,2007
2718,"Refugio, TX",TX,48391,–,2007
2719,"Roberts, TX",TX,48393,–,2007
2720,"Robertson, TX",TX,48395,47.5,2007
2721,"Rockwall, TX",TX,48397,64.8,2007
2722,"Runnels, TX",TX,48399,51.8,2007
2723,"Rusk, TX",TX,48401,55.7,2007
2724,"Sabine, TX",TX,48403,58.7,2007
2725,"San Augustine, TX",TX,48405,109.2,2007
2726,"San Jacinto, TX",TX,48407,10.7,2007
2727,"San Patricio, TX",TX,48409,64.9,2007
2728,"San Saba, TX",TX,48411,–,2007
2729,"Schleicher, TX",TX,48413,–,2007
2730,"Scurry, TX",TX,48415,83.2,2007
2731,"Shackelford, TX",TX,48417,–,2007
2732,"Shelby, TX",TX,48419,111.6,2007
2733,"Sherman, TX",TX,48421,60.2,2007
2734,"Smith, TX",TX,48423,104.4,2007
2735,"Somervell, TX",TX,48425,132.1,2007
2736,"Starr, TX",TX,48427,25.5,2007
2737,"Stephens, TX",TX,48429,112.7,2007
2738,"Sterling, TX",TX,48431,–,2007
2739,"Stonewall, TX",TX,48433,–,2007
2740,"Sutton, TX",TX,48435,–,2007
2741,"Swisher, TX",TX,48437,–,2007
2742,"Tarrant, TX",TX,48439,78.9,2007
2743,"Taylor, TX",TX,48441,126.7,2007
2744,"Terrell, TX",TX,48443,–,2007
2745,"Terry, TX",TX,48445,48.5,2007
2746,"Throckmorton, TX",TX,48447,–,2007
2747,"Titus, TX",TX,48449,113.9,2007
2748,"Tom Green, TX",TX,48451,96.6,2007
2749,"Travis, TX",TX,48453,72.3,2007
2750,"Trinity, TX",TX,48455,66.1,2007
2751,"Tyler, TX",TX,48457,54.2,2007
2752,"Upshur, TX",TX,48459,11.8,2007
2753,"Upton, TX",TX,48461,–,2007
2754,"Uvalde, TX",TX,48463,69.1,2007
2755,"Val Verde, TX",TX,48465,38.1,2007
2756,"Van Zandt, TX",TX,48467,81.1,2007
2757,"Victoria, TX",TX,48469,110.6,2007
2758,"Walker, TX",TX,48471,66.7,2007
2759,"Waller, TX",TX,48473,25.4,2007
2760,"Ward, TX",TX,48475,73.7,2007
2761,"Washington, TX",TX,48477,63.8,2007
2762,"Webb, TX",TX,48479,32.1,2007
2763,"Wharton, TX",TX,48481,69.9,2007
2764,"Wheeler, TX",TX,48483,129.5,2007
2765,"Wichita, TX",TX,48485,125.3,2007
2766,"Wilbarger, TX",TX,48487,195.0,2007
2767,"Willacy, TX",TX,48489,6.8,2007
2768,"Williamson, TX",TX,48491,75.1,2007
2769,"Wilson, TX",TX,48493,39.7,2007
2770,"Winkler, TX",TX,48495,90.0,2007
2771,"Wise, TX",TX,48497,23.0,2007
2772,"Wood, TX",TX,48499,131.1,2007
2773,"Yoakum, TX",TX,48501,72.4,2007
2774,"Young, TX",TX,48503,58.1,2007
2775,"Zapata, TX",TX,48505,13.1,2007
2776,"Zavala, TX",TX,48507,–,2007
2777,"Beaver, UT",UT,49001,101.4,2007
2778,"Box Elder, UT",UT,49003,79.8,2007
2779,"Cache, UT",UT,49005,67.4,2007
2780,"Carbon, UT",UT,49007,181.6,2007
2781,"Daggett, UT",UT,49009,–,2007
2782,"Davis, UT",UT,49011,87.5,2007
2783,"Duchesne, UT",UT,49013,63.9,2007
2784,"Emery, UT",UT,49015,131.6,2007
2785,"Garfield, UT",UT,49017,79.1,2007
2786,"Grand, UT",UT,49019,109.8,2007
2787,"Iron, UT",UT,49021,89.3,2007
2788,"Juab, UT",UT,49023,77.2,2007
2789,"Kane, UT",UT,49025,143.8,2007
2790,"Millard, UT",UT,49027,100.3,2007
2791,"Morgan, UT",UT,49029,34.5,2007
2792,"Piute, UT",UT,49031,–,2007
2793,"Rich, UT",UT,49033,81.1,2007
2794,"Salt Lake, UT",UT,49035,95.6,2007
2795,"San Juan, UT",UT,49037,34.9,2007
2796,"Sanpete, UT",UT,49039,95.6,2007
2797,"Sevier, UT",UT,49041,120.7,2007
2798,"Summit, UT",UT,49043,72.3,2007
2799,"Tooele, UT",UT,49045,107.2,2007
2800,"Uintah, UT",UT,49047,90.1,2007
2801,"Utah, UT",UT,49049,77.9,2007
2802,"Wasatch, UT",UT,49051,97.4,2007
2803,"Washington, UT",UT,49053,93.4,2007
2804,"Wayne, UT",UT,49055,–,2007
2805,"Weber, UT",UT,49057,93.7,2007
2806,"Accomack, VA",VA,51001,57.0,2007
2807,"Albemarle, VA",VA,51003,78.3,2007
2808,"Alleghany, VA",VA,51005,65.7,2007
2809,"Amelia, VA",VA,51007,64.3,2007
2810,"Amherst, VA",VA,51009,81.0,2007
2811,"Appomattox, VA",VA,51011,99.0,2007
2812,"Arlington, VA",VA,51013,29.1,2007
2813,"Augusta, VA",VA,51015,35.9,2007
2814,"Bath, VA",VA,51017,72.1,2007
2815,"Bedford, VA",VA,51019,33.7,2007
2816,"Bland, VA",VA,51021,108.0,2007
2817,"Botetourt, VA",VA,51023,35.9,2007
2818,"Brunswick, VA",VA,51025,25.7,2007
2819,"Buchanan, VA",VA,51027,80.6,2007
2820,"Buckingham, VA",VA,51029,–,2007
2821,"Campbell, VA",VA,51031,42.7,2007
2822,"Caroline, VA",VA,51033,22.4,2007
2823,"Carroll, VA",VA,51035,57.9,2007
2824,"Charles City, VA",VA,51036,–,2007
2825,"Charlotte, VA",VA,51037,41.1,2007
2826,"Chesterfield, VA",VA,51041,69.3,2007
2827,"Clarke, VA",VA,51043,–,2007
2828,"Craig, VA",VA,51045,–,2007
2829,"Culpeper, VA",VA,51047,87.6,2007
2830,"Cumberland, VA",VA,51049,21.7,2007
2831,"Dickenson, VA",VA,51051,204.8,2007
2832,"Dinwiddie, VA",VA,51053,8.4,2007
2833,"Essex, VA",VA,51057,84.0,2007
2834,"Fairfax, VA",VA,51059,36.1,2007
2835,"Fauquier, VA",VA,51061,92.8,2007
2836,"Floyd, VA",VA,51063,56.4,2007
