,County,State,County FIPS Code,Opioid Dispensing Rate per 100,year
55,"Escambia, AL",AL,1053,145.7,2010
56,"Etowah, AL",AL,1055,163.1,2010
57,"Fayette, AL",AL,1057,46.7,2010
58,"Franklin, AL",AL,1059,197.5,2010
59,"Geneva, AL",AL,1061,29.9,2010
60,"Greene, AL",AL,1063,41.2,2010
61,"Hale, AL",AL,1065,91.1,2010
62,"Henry, AL",AL,1067,40.3,2010
63,"Houston, AL",AL,1069,192.6,2010
64,"Jackson, AL",AL,1071,132.8,2010
65,"Jefferson, AL",AL,1073,138.0,2010
66,"Lamar, AL",AL,1075,46.5,2010
67,"Lauderdale, AL",AL,1077,145.0,2010
68,"Lawrence, AL",AL,1079,64.3,2010
69,"Lee, AL",AL,1081,74.3,2010
70,"Limestone, AL",AL,1083,75.3,2010
71,"Lowndes, AL",AL,1085,16.7,2010
72,"Macon, AL",AL,1087,55.7,2010
73,"Madison, AL",AL,1089,132.8,2010
74,"Marengo, AL",AL,1091,128.7,2010
75,"Marion, AL",AL,1093,229.9,2010
76,"Marshall, AL",AL,1095,217.8,2010
77,"Mobile, AL",AL,1097,149.6,2010
78,"Monroe, AL",AL,1099,122.5,2010
79,"Montgomery, AL",AL,1101,105.5,2010
80,"Morgan, AL",AL,1103,158.6,2010
81,"Perry, AL",AL,1105,–,2010
82,"Pickens, AL",AL,1107,117.7,2010
83,"Pike, AL",AL,1109,117.4,2010
84,"Randolph, AL",AL,1111,95.4,2010
85,"Russell, AL",AL,1113,157.8,2010
86,"St. Clair, AL",AL,1115,109.5,2010
87,"Shelby, AL",AL,1117,124.2,2010
88,"Sumter, AL",AL,1119,49.4,2010
89,"Talladega, AL",AL,1121,147.4,2010
90,"Tallapoosa, AL",AL,1123,95.3,2010
91,"Tuscaloosa, AL",AL,1125,118.7,2010
92,"Walker, AL",AL,1127,338.1,2010
93,"Washington, AL",AL,1129,38.2,2010
94,"Wilcox, AL",AL,1131,51.2,2010
95,"Winston, AL",AL,1133,139.3,2010
96,"Arkansas, AR",AR,5001,82.7,2010
97,"Ashley, AR",AR,5003,46.8,2010
98,"Baxter, AR",AR,5005,171.4,2010
99,"Benton, AR",AR,5007,97.8,2010
100,"Boone, AR",AR,5009,169.8,2010
101,"Bradley, AR",AR,5011,139.2,2010
102,"Calhoun, AR",AR,5013,125.1,2010
103,"Carroll, AR",AR,5015,61.6,2010
104,"Chicot, AR",AR,5017,–,2010
105,"Clark, AR",AR,5019,96.3,2010
106,"Clay, AR",AR,5021,65.1,2010
107,"Cleburne, AR",AR,5023,132.0,2010
108,"Cleveland, AR",AR,5025,–,2010
109,"Columbia, AR",AR,5027,128.9,2010
110,"Conway, AR",AR,5029,94.9,2010
111,"Craighead, AR",AR,5031,171.8,2010
112,"Crawford, AR",AR,5033,139.7,2010
113,"Crittenden, AR",AR,5035,99.9,2010
114,"Cross, AR",AR,5037,103.7,2010
115,"Dallas, AR",AR,5039,99.0,2010
116,"Desha, AR",AR,5041,135.0,2010
117,"Drew, AR",AR,5043,130.8,2010
118,"Faulkner, AR",AR,5045,112.6,2010
119,"Franklin, AR",AR,5047,59.0,2010
120,"Fulton, AR",AR,5049,115.7,2010
121,"Garland, AR",AR,5051,210.3,2010
122,"Grant, AR",AR,5053,31.8,2010
123,"Greene, AR",AR,5055,168.5,2010
124,"Hempstead, AR",AR,5057,134.3,2010
125,"Hot Spring, AR",AR,5059,120.3,2010
126,"Howard, AR",AR,5061,176.0,2010
127,"Independence, AR",AR,5063,206.7,2010
128,"Izard, AR",AR,5065,130.9,2010
129,"Jackson, AR",AR,5067,174.1,2010
130,"Jefferson, AR",AR,5069,92.8,2010
131,"Johnson, AR",AR,5071,37.7,2010
132,"Lafayette, AR",AR,5073,–,2010
133,"Lawrence, AR",AR,5075,41.9,2010
134,"Lee, AR",AR,5077,–,2010
135,"Lincoln, AR",AR,5079,41.5,2010
136,"Little River, AR",AR,5081,45.1,2010
137,"Logan, AR",AR,5083,54.5,2010
138,"Lonoke, AR",AR,5085,115.3,2010
139,"Madison, AR",AR,5087,30.6,2010
140,"Marion, AR",AR,5089,60.1,2010
141,"Miller, AR",AR,5091,136.0,2010
142,"Mississippi, AR",AR,5093,142.8,2010
143,"Monroe, AR",AR,5095,–,2010
144,"Montgomery, AR",AR,5097,100.8,2010
145,"Nevada, AR",AR,5099,–,2010
146,"Newton, AR",AR,5101,–,2010
147,"Ouachita, AR",AR,5103,104.8,2010
148,"Perry, AR",AR,5105,91.1,2010
149,"Phillips, AR",AR,5107,189.5,2010
150,"Pike, AR",AR,5109,–,2010
151,"Poinsett, AR",AR,5111,40.4,2010
152,"Polk, AR",AR,5113,85.8,2010
153,"Pope, AR",AR,5115,161.9,2010
154,"Prairie, AR",AR,5117,123.5,2010
155,"Pulaski, AR",AR,5119,122.8,2010
156,"Randolph, AR",AR,5121,96.6,2010
157,"St. Francis, AR",AR,5123,101.3,2010
158,"Saline, AR",AR,5125,117.2,2010
159,"Scott, AR",AR,5127,186.9,2010
160,"Searcy, AR",AR,5129,116.5,2010
161,"Sebastian, AR",AR,5131,220.8,2010
162,"Sevier, AR",AR,5133,39.2,2010
163,"Sharp, AR",AR,5135,117.2,2010
164,"Stone, AR",AR,5137,66.5,2010
165,"Union, AR",AR,5139,140.6,2010
166,"Van Buren, AR",AR,5141,73.7,2010
167,"Washington, AR",AR,5143,116.3,2010
168,"White, AR",AR,5145,137.9,2010
169,"Woodruff, AR",AR,5147,24.6,2010
170,"Yell, AR",AR,5149,34.2,2010
171,"Apache, AZ",AZ,4001,19.7,2010
172,"Cochise, AZ",AZ,4003,84.6,2010
173,"Coconino, AZ",AZ,4005,58.2,2010
174,"Gila, AZ",AZ,4007,139.2,2010
175,"Graham, AZ",AZ,4009,126.0,2010
176,"Greenlee, AZ",AZ,4011,–,2010
177,"La Paz, AZ",AZ,4012,102.9,2010
178,"Maricopa, AZ",AZ,4013,87.0,2010
179,"Mohave, AZ",AZ,4015,146.5,2010
180,"Navajo, AZ",AZ,4017,81.8,2010
181,"Pima, AZ",AZ,4019,97.0,2010
182,"Pinal, AZ",AZ,4021,66.3,2010
183,"Santa Cruz, AZ",AZ,4023,36.5,2010
184,"Yavapai, AZ",AZ,4025,112.2,2010
185,"Yuma, AZ",AZ,4027,77.4,2010
186,"Alameda, CA",CA,6001,43.4,2010
187,"Alpine, CA",CA,6003,–,2010
188,"Amador, CA",CA,6005,132.1,2010
189,"Butte, CA",CA,6007,169.1,2010
190,"Calaveras, CA",CA,6009,103.9,2010
191,"Colusa, CA",CA,6011,46.4,2010
192,"Contra Costa, CA",CA,6013,60.2,2010
193,"Del Norte, CA",CA,6015,140.4,2010
194,"El Dorado, CA",CA,6017,83.3,2010
195,"Fresno, CA",CA,6019,70.1,2010
196,"Glenn, CA",CA,6021,79.0,2010
197,"Humboldt, CA",CA,6023,142.4,2010
198,"Imperial, CA",CA,6025,55.9,2010
199,"Inyo, CA",CA,6027,71.1,2010
200,"Kern, CA",CA,6029,66.8,2010
201,"Kings, CA",CA,6031,82.0,2010
202,"Lake, CA",CA,6033,169.7,2010
203,"Lassen, CA",CA,6035,120.1,2010
204,"Los Angeles, CA",CA,6037,41.0,2010
205,"Madera, CA",CA,6039,61.9,2010
206,"Marin, CA",CA,6041,54.3,2010
207,"Mariposa, CA",CA,6043,65.7,2010
208,"Mendocino, CA",CA,6045,135.1,2010
209,"Merced, CA",CA,6047,71.0,2010
210,"Modoc, CA",CA,6049,129.4,2010
211,"Mono, CA",CA,6051,56.4,2010
212,"Monterey, CA",CA,6053,69.8,2010
213,"Napa, CA",CA,6055,43.8,2010
214,"Nevada, CA",CA,6057,119.3,2010
215,"Orange, CA",CA,6059,51.8,2010
216,"Placer, CA",CA,6061,73.6,2010
217,"Plumas, CA",CA,6063,121.8,2010
218,"Riverside, CA",CA,6065,56.9,2010
219,"Sacramento, CA",CA,6067,64.3,2010
220,"San Benito, CA",CA,6069,50.5,2010
221,"San Bernardino, CA",CA,6071,54.8,2010
222,"San Diego, CA",CA,6073,47.0,2010
223,"San Francisco, CA",CA,6075,44.9,2010
224,"San Joaquin, CA",CA,6077,66.8,2010
225,"San Luis Obispo, CA",CA,6079,85.2,2010
226,"San Mateo, CA",CA,6081,40.8,2010
227,"Santa Barbara, CA",CA,6083,69.2,2010
228,"Santa Clara, CA",CA,6085,32.2,2010
229,"Santa Cruz, CA",CA,6087,85.8,2010
230,"Shasta, CA",CA,6089,164.0,2010
231,"Sierra, CA",CA,6091,–,2010
232,"Siskiyou, CA",CA,6093,131.3,2010
233,"Solano, CA",CA,6095,56.5,2010
234,"Sonoma, CA",CA,6097,69.4,2010
235,"Stanislaus, CA",CA,6099,106.9,2010
236,"Sutter, CA",CA,6101,147.3,2010
237,"Tehama, CA",CA,6103,124.6,2010
238,"Trinity, CA",CA,6105,144.9,2010
239,"Tulare, CA",CA,6107,89.4,2010
240,"Tuolumne, CA",CA,6109,185.4,2010
241,"Ventura, CA",CA,6111,63.6,2010
242,"Yolo, CA",CA,6113,62.3,2010
243,"Yuba, CA",CA,6115,111.2,2010
244,"Adams, CO",CO,8001,60.1,2010
245,"Alamosa, CO",CO,8003,210.6,2010
246,"Arapahoe, CO",CO,8005,64.6,2010
247,"Archuleta, CO",CO,8007,81.1,2010
248,"Baca, CO",CO,8009,82.8,2010
249,"Bent, CO",CO,8011,45.0,2010
250,"Boulder, CO",CO,8013,63.0,2010
251,"Broomfield, CO",CO,8014,67.3,2010
252,"Chaffee, CO",CO,8015,103.6,2010
253,"Cheyenne, CO",CO,8017,82.5,2010
254,"Clear Creek, CO",CO,8019,50.4,2010
255,"Conejos, CO",CO,8021,6.4,2010
256,"Costilla, CO",CO,8023,–,2010
257,"Crowley, CO",CO,8025,38.3,2010
258,"Custer, CO",CO,8027,–,2010
259,"Delta, CO",CO,8029,92.6,2010
260,"Denver, CO",CO,8031,49.6,2010
261,"Dolores, CO",CO,8033,–,2010
262,"Douglas, CO",CO,8035,61.2,2010
263,"Eagle, CO",CO,8037,65.4,2010
264,"Elbert, CO",CO,8039,33.9,2010
265,"El Paso, CO",CO,8041,79.0,2010
266,"Fremont, CO",CO,8043,76.0,2010
267,"Garfield, CO",CO,8045,96.0,2010
268,"Gilpin, CO",CO,8047,–,2010
269,"Grand, CO",CO,8049,55.1,2010
270,"Gunnison, CO",CO,8051,56.3,2010
271,"Hinsdale, CO",CO,8053,–,2010
272,"Huerfano, CO",CO,8055,112.5,2010
273,"Jackson, CO",CO,8057,–,2010
274,"Jefferson, CO",CO,8059,83.3,2010
275,"Kiowa, CO",CO,8061,122.1,2010
276,"Kit Carson, CO",CO,8063,–,2010
277,"Lake, CO",CO,8065,86.4,2010
278,"La Plata, CO",CO,8067,82.0,2010
279,"Larimer, CO",CO,8069,80.4,2010
280,"Las Animas, CO",CO,8071,161.5,2010
281,"Lincoln, CO",CO,8073,–,2010
282,"Logan, CO",CO,8075,87.2,2010
283,"Mesa, CO",CO,8077,96.0,2010
284,"Mineral, CO",CO,8079,–,2010
285,"Moffat, CO",CO,8081,182.1,2010
286,"Montezuma, CO",CO,8083,94.8,2010
287,"Montrose, CO",CO,8085,106.2,2010
288,"Morgan, CO",CO,8087,90.7,2010
289,"Otero, CO",CO,8089,113.8,2010
290,"Ouray, CO",CO,8091,36.0,2010
291,"Park, CO",CO,8093,13.8,2010
292,"Phillips, CO",CO,8095,17.5,2010
293,"Pitkin, CO",CO,8097,–,2010
294,"Prowers, CO",CO,8099,93.8,2010
295,"Pueblo, CO",CO,8101,125.3,2010
296,"Rio Blanco, CO",CO,8103,15.3,2010
297,"Rio Grande, CO",CO,8105,47.9,2010
298,"Routt, CO",CO,8107,78.6,2010
299,"Saguache, CO",CO,8109,–,2010
300,"San Juan, CO",CO,8111,–,2010
301,"San Miguel, CO",CO,8113,45.6,2010
302,"Sedgwick, CO",CO,8115,26.6,2010
303,"Summit, CO",CO,8117,93.0,2010
304,"Teller, CO",CO,8119,137.1,2010
305,"Washington, CO",CO,8121,–,2010
306,"Weld, CO",CO,8123,65.3,2010
307,"Yuma, CO",CO,8125,78.8,2010
308,"Fairfield, CT",CT,9001,54.0,2010
309,"Hartford, CT",CT,9003,71.1,2010
310,"Litchfield, CT",CT,9005,73.0,2010
311,"Middlesex, CT",CT,9007,68.6,2010
312,"New Haven, CT",CT,9009,76.3,2010
313,"New London, CT",CT,9011,83.6,2010
314,"Tolland, CT",CT,9013,56.3,2010
315,"Windham, CT",CT,9015,81.1,2010
316,"District of Columbia, DC",DC,11001,37.1,2010
317,"Kent, DE",DE,10001,86.8,2010
318,"New Castle, DE",DE,10003,93.3,2010
319,"Sussex, DE",DE,10005,134.0,2010
320,"Alachua, FL",FL,12001,85.3,2010
321,"Baker, FL",FL,12003,157.5,2010
322,"Bay, FL",FL,12005,121.5,2010
323,"Bradford, FL",FL,12007,120.0,2010
324,"Brevard, FL",FL,12009,107.9,2010
325,"Broward, FL",FL,12011,77.3,2010
326,"Calhoun, FL",FL,12013,83.1,2010
327,"Charlotte, FL",FL,12015,117.2,2010
328,"Citrus, FL",FL,12017,115.0,2010
329,"Clay, FL",FL,12019,109.0,2010
330,"Collier, FL",FL,12021,77.8,2010
331,"Columbia, FL",FL,12023,136.5,2010
332,"DeSoto, FL",FL,12027,71.4,2010
333,"Dixie, FL",FL,12029,38.9,2010
334,"Duval, FL",FL,12031,106.8,2010
335,"Escambia, FL",FL,12033,149.2,2010
336,"Flagler, FL",FL,12035,104.7,2010
337,"Franklin, FL",FL,12037,111.4,2010
338,"Gadsden, FL",FL,12039,61.2,2010
339,"Gilchrist, FL",FL,12041,45.0,2010
340,"Glades, FL",FL,12043,–,2010
341,"Gulf, FL",FL,12045,138.5,2010
342,"Hamilton, FL",FL,12047,59.6,2010
343,"Hardee, FL",FL,12049,69.7,2010
344,"Hendry, FL",FL,12051,94.2,2010
345,"Hernando, FL",FL,12053,135.3,2010
346,"Highlands, FL",FL,12055,91.6,2010
347,"Hillsborough, FL",FL,12057,104.3,2010
348,"Holmes, FL",FL,12059,107.1,2010
349,"Indian River, FL",FL,12061,111.5,2010
350,"Jackson, FL",FL,12063,71.6,2010
351,"Jefferson, FL",FL,12065,70.0,2010
352,"Lafayette, FL",FL,12067,61.0,2010
353,"Lake, FL",FL,12069,98.8,2010
354,"Lee, FL",FL,12071,90.3,2010
355,"Leon, FL",FL,12073,80.8,2010
356,"Levy, FL",FL,12075,130.6,2010
357,"Liberty, FL",FL,12077,54.0,2010
358,"Madison, FL",FL,12079,70.0,2010
359,"Manatee, FL",FL,12081,101.6,2010
360,"Marion, FL",FL,12083,100.7,2010
361,"Martin, FL",FL,12085,93.0,2010
362,"Miami-Dade, FL",FL,12086,37.9,2010
363,"Monroe, FL",FL,12087,116.0,2010
364,"Nassau, FL",FL,12089,119.0,2010
365,"Okaloosa, FL",FL,12091,127.5,2010
366,"Okeechobee, FL",FL,12093,119.6,2010
367,"Orange, FL",FL,12095,68.2,2010
368,"Osceola, FL",FL,12097,80.4,2010
369,"Palm Beach, FL",FL,12099,83.0,2010
370,"Pasco, FL",FL,12101,120.3,2010
371,"Pinellas, FL",FL,12103,106.2,2010
372,"Polk, FL",FL,12105,87.7,2010
373,"Putnam, FL",FL,12107,125.5,2010
374,"St. Johns, FL",FL,12109,77.2,2010
375,"St. Lucie, FL",FL,12111,79.7,2010
376,"Santa Rosa, FL",FL,12113,129.0,2010
377,"Sarasota, FL",FL,12115,100.1,2010
378,"Seminole, FL",FL,12117,82.8,2010
379,"Sumter, FL",FL,12119,72.2,2010
380,"Suwannee, FL",FL,12121,97.5,2010
381,"Taylor, FL",FL,12123,110.0,2010
382,"Union, FL",FL,12125,72.8,2010
383,"Volusia, FL",FL,12127,104.5,2010
384,"Wakulla, FL",FL,12129,79.1,2010
385,"Walton, FL",FL,12131,114.8,2010
386,"Washington, FL",FL,12133,152.3,2010
387,"Appling, GA",GA,13001,116.3,2010
388,"Atkinson, GA",GA,13003,71.8,2010
389,"Bacon, GA",GA,13005,198.7,2010
390,"Baker, GA",GA,13007,–,2010
391,"Baldwin, GA",GA,13009,116.5,2010
392,"Banks, GA",GA,13011,36.4,2010
393,"Barrow, GA",GA,13013,87.3,2010
394,"Bartow, GA",GA,13015,115.2,2010
395,"Ben Hill, GA",GA,13017,142.5,2010
396,"Berrien, GA",GA,13019,100.9,2010
397,"Bibb, GA",GA,13021,166.8,2010
398,"Bleckley, GA",GA,13023,152.3,2010
399,"Brantley, GA",GA,13025,50.5,2010
400,"Brooks, GA",GA,13027,102.8,2010
401,"Bryan, GA",GA,13029,81.9,2010
402,"Bulloch, GA",GA,13031,99.3,2010
403,"Burke, GA",GA,13033,81.3,2010
404,"Butts, GA",GA,13035,88.3,2010
405,"Calhoun, GA",GA,13037,–,2010
406,"Camden, GA",GA,13039,95.9,2010
407,"Candler, GA",GA,13043,137.6,2010
408,"Carroll, GA",GA,13045,139.4,2010
409,"Catoosa, GA",GA,13047,174.0,2010
410,"Charlton, GA",GA,13049,86.8,2010
411,"Chatham, GA",GA,13051,104.5,2010
412,"Chattahoochee, GA",GA,13053,–,2010
413,"Chattooga, GA",GA,13055,110.5,2010
414,"Cherokee, GA",GA,13057,82.4,2010
415,"Clarke, GA",GA,13059,122.9,2010
416,"Clay, GA",GA,13061,130.4,2010
417,"Clayton, GA",GA,13063,56.7,2010
418,"Clinch, GA",GA,13065,135.9,2010
419,"Cobb, GA",GA,13067,78.6,2010
420,"Coffee, GA",GA,13069,181.6,2010
421,"Colquitt, GA",GA,13071,82.6,2010
422,"Columbia, GA",GA,13073,97.1,2010
423,"Cook, GA",GA,13075,93.7,2010
424,"Coweta, GA",GA,13077,95.3,2010
425,"Crawford, GA",GA,13079,–,2010
426,"Crisp, GA",GA,13081,191.9,2010
427,"Dade, GA",GA,13083,105.2,2010
428,"Dawson, GA",GA,13085,153.4,2010
429,"Decatur, GA",GA,13087,130.1,2010
430,"DeKalb, GA",GA,13089,51.0,2010
431,"Dodge, GA",GA,13091,92.2,2010
432,"Dooly, GA",GA,13093,–,2010
433,"Dougherty, GA",GA,13095,133.5,2010
434,"Douglas, GA",GA,13097,110.6,2010
435,"Early, GA",GA,13099,101.3,2010
436,"Echols, GA",GA,13101,–,2010
437,"Effingham, GA",GA,13103,76.7,2010
438,"Elbert, GA",GA,13105,128.9,2010
439,"Emanuel, GA",GA,13107,115.5,2010
440,"Evans, GA",GA,13109,164.4,2010
441,"Fannin, GA",GA,13111,119.9,2010
442,"Fayette, GA",GA,13113,89.9,2010
443,"Floyd, GA",GA,13115,164.5,2010
444,"Forsyth, GA",GA,13117,67.4,2010
445,"Franklin, GA",GA,13119,173.7,2010
446,"Fulton, GA",GA,13121,61.0,2010
447,"Gilmer, GA",GA,13123,154.6,2010
448,"Glascock, GA",GA,13125,–,2010
449,"Glynn, GA",GA,13127,136.9,2010
450,"Gordon, GA",GA,13129,143.8,2010
451,"Grady, GA",GA,13131,65.1,2010
452,"Greene, GA",GA,13133,121.8,2010
453,"Gwinnett, GA",GA,13135,56.7,2010
454,"Habersham, GA",GA,13137,137.7,2010
455,"Hall, GA",GA,13139,110.0,2010
456,"Hancock, GA",GA,13141,49.1,2010
457,"Haralson, GA",GA,13143,238.0,2010
458,"Harris, GA",GA,13145,7.5,2010
459,"Hart, GA",GA,13147,114.1,2010
460,"Heard, GA",GA,13149,–,2010
461,"Henry, GA",GA,13151,88.2,2010
462,"Houston, GA",GA,13153,125.8,2010
463,"Irwin, GA",GA,13155,70.0,2010
464,"Jackson, GA",GA,13157,122.5,2010
465,"Jasper, GA",GA,13159,54.3,2010
466,"Jeff Davis, GA",GA,13161,154.4,2010
467,"Jefferson, GA",GA,13163,119.1,2010
468,"Jenkins, GA",GA,13165,38.2,2010
469,"Johnson, GA",GA,13167,35.7,2010
470,"Jones, GA",GA,13169,50.2,2010
471,"Lamar, GA",GA,13171,87.3,2010
472,"Lanier, GA",GA,13173,–,2010
473,"Laurens, GA",GA,13175,161.5,2010
474,"Lee, GA",GA,13177,36.1,2010
475,"Liberty, GA",GA,13179,56.8,2010
476,"Lincoln, GA",GA,13181,–,2010
477,"Long, GA",GA,13183,–,2010
478,"Lowndes, GA",GA,13185,105.5,2010
479,"Lumpkin, GA",GA,13187,65.8,2010
480,"McDuffie, GA",GA,13189,175.2,2010
481,"McIntosh, GA",GA,13191,76.4,2010
482,"Macon, GA",GA,13193,62.5,2010
483,"Madison, GA",GA,13195,91.8,2010
484,"Marion, GA",GA,13197,–,2010
485,"Meriwether, GA",GA,13199,31.8,2010
486,"Miller, GA",GA,13201,150.2,2010
487,"Mitchell, GA",GA,13205,96.0,2010
488,"Monroe, GA",GA,13207,62.4,2010
489,"Montgomery, GA",GA,13209,–,2010
490,"Morgan, GA",GA,13211,49.5,2010
491,"Murray, GA",GA,13213,110.6,2010
492,"Muscogee, GA",GA,13215,111.9,2010
493,"Newton, GA",GA,13217,101.8,2010
494,"Oconee, GA",GA,13219,65.4,2010
495,"Oglethorpe, GA",GA,13221,–,2010
496,"Paulding, GA",GA,13223,84.1,2010
497,"Peach, GA",GA,13225,96.6,2010
498,"Pickens, GA",GA,13227,138.0,2010
499,"Pierce, GA",GA,13229,38.2,2010
500,"Pike, GA",GA,13231,–,2010
501,"Polk, GA",GA,13233,179.8,2010
502,"Pulaski, GA",GA,13235,91.6,2010
503,"Putnam, GA",GA,13237,57.2,2010
504,"Quitman, GA",GA,13239,–,2010
505,"Rabun, GA",GA,13241,157.5,2010
506,"Randolph, GA",GA,13243,178.1,2010
507,"Richmond, GA",GA,13245,107.4,2010
508,"Rockdale, GA",GA,13247,89.5,2010
509,"Schley, GA",GA,13249,–,2010
510,"Screven, GA",GA,13251,49.0,2010
511,"Seminole, GA",GA,13253,110.2,2010
512,"Spalding, GA",GA,13255,155.1,2010
513,"Stephens, GA",GA,13257,168.9,2010
514,"Stewart, GA",GA,13259,75.5,2010
515,"Sumter, GA",GA,13261,119.8,2010
516,"Talbot, GA",GA,13263,–,2010
517,"Taliaferro, GA",GA,13265,–,2010
518,"Tattnall, GA",GA,13267,68.0,2010
519,"Taylor, GA",GA,13269,42.7,2010
520,"Telfair, GA",GA,13271,52.7,2010
521,"Terrell, GA",GA,13273,47.2,2010
522,"Thomas, GA",GA,13275,101.2,2010
523,"Tift, GA",GA,13277,146.3,2010
524,"Toombs, GA",GA,13279,205.0,2010
525,"Towns, GA",GA,13281,100.2,2010
526,"Treutlen, GA",GA,13283,–,2010
527,"Troup, GA",GA,13285,117.0,2010
528,"Turner, GA",GA,13287,71.4,2010
529,"Twiggs, GA",GA,13289,–,2010
530,"Union, GA",GA,13291,160.7,2010
531,"Upson, GA",GA,13293,117.3,2010
532,"Walker, GA",GA,13295,48.5,2010
533,"Walton, GA",GA,13297,114.7,2010
534,"Ware, GA",GA,13299,246.8,2010
535,"Warren, GA",GA,13301,–,2010
536,"Washington, GA",GA,13303,88.1,2010
537,"Wayne, GA",GA,13305,169.3,2010
538,"Webster, GA",GA,13307,–,2010
539,"Wheeler, GA",GA,13309,–,2010
540,"White, GA",GA,13311,74.9,2010
541,"Whitfield, GA",GA,13313,102.9,2010
542,"Wilcox, GA",GA,13315,–,2010
543,"Wilkes, GA",GA,13317,155.2,2010
544,"Wilkinson, GA",GA,13319,–,2010
545,"Worth, GA",GA,13321,99.5,2010
546,"Hawaii, HI",HI,15001,80.5,2010
547,"Honolulu, HI",HI,15003,38.1,2010
548,"Kalawao, HI",HI,15005,–,2010
549,"Kauai, HI",HI,15007,87.8,2010
550,"Maui, HI",HI,15009,71.1,2010
551,"Adair, IA",IA,19001,36.2,2010
552,"Adams, IA",IA,19003,77.4,2010
553,"Allamakee, IA",IA,19005,53.5,2010
554,"Appanoose, IA",IA,19007,82.1,2010
555,"Audubon, IA",IA,19009,40.8,2010
556,"Benton, IA",IA,19011,3.1,2010
557,"Black Hawk, IA",IA,19013,80.2,2010
558,"Boone, IA",IA,19015,49.4,2010
559,"Bremer, IA",IA,19017,37.6,2010
560,"Buchanan, IA",IA,19019,41.8,2010
561,"Buena Vista, IA",IA,19021,42.6,2010
562,"Butler, IA",IA,19023,37.7,2010
563,"Calhoun, IA",IA,19025,39.1,2010
564,"Carroll, IA",IA,19027,85.9,2010
565,"Cass, IA",IA,19029,99.5,2010
566,"Cedar, IA",IA,19031,23.5,2010
567,"Cerro Gordo, IA",IA,19033,97.7,2010
568,"Cherokee, IA",IA,19035,58.9,2010
569,"Chickasaw, IA",IA,19037,27.5,2010
570,"Clarke, IA",IA,19039,72.2,2010
571,"Clay, IA",IA,19041,96.5,2010
572,"Clayton, IA",IA,19043,36.3,2010
573,"Clinton, IA",IA,19045,74.3,2010
574,"Crawford, IA",IA,19047,52.1,2010
575,"Dallas, IA",IA,19049,15.3,2010
576,"Davis, IA",IA,19051,41.5,2010
577,"Decatur, IA",IA,19053,–,2010
578,"Delaware, IA",IA,19055,52.7,2010
579,"Des Moines, IA",IA,19057,92.4,2010
