"Notes"	"County"	"County Code"	Deaths	Population	Crude Rate
	"Carbon County, PA"	"42025"	14	63594	Unreliable
	"Chester County, PA"	"42029"	38	516312	7.36
	"Crawford County, PA"	"42039"	23	86257	26.66
	"Cumberland County, PA"	"42041"	34	248506	13.68
	"Dauphin County, PA"	"42043"	25	273707	9.13
	"Delaware County, PA"	"42045"	100	563402	17.75
	"Erie County, PA"	"42049"	65	276207	23.53
	"Fayette County, PA"	"42051"	68	132733	51.23
	"Franklin County, PA"	"42055"	27	153851	17.55
	"Indiana County, PA"	"42063"	19	86364	Unreliable
	"Lackawanna County, PA"	"42069"	59	211321	27.92
	"Lancaster County, PA"	"42071"	44	538500	8.17
	"Lawrence County, PA"	"42073"	36	87294	41.24
	"Lehigh County, PA"	"42077"	32	363147	8.81
	"Luzerne County, PA"	"42079"	13	316383	Unreliable
	"Lycoming County, PA"	"42081"	19	115248	Unreliable
	"Mercer County, PA"	"42085"	19	112913	Unreliable
	"Monroe County, PA"	"42089"	11	166098	Unreliable
	"Montgomery County, PA"	"42091"	185	821725	22.51
	"Northampton County, PA"	"42095"	60	302294	19.85
	"Northumberland County, PA"	"42097"	20	92541	21.61
	"Philadelphia County, PA"	"42101"	29	1567872	1.85
	"Schuylkill County, PA"	"42107"	48	143573	33.43
	"Somerset County, PA"	"42111"	11	75061	Unreliable
	"Susquehanna County, PA"	"42115"	11	40862	Unreliable
	"Washington County, PA"	"42125"	101	207981	48.56
	"Wayne County, PA"	"42127"	14	50710	Unreliable
	"Westmoreland County, PA"	"42129"	31	355458	8.72
	"York County, PA"	"42133"	45	443744	10.14
	"Bristol County, RI"	"44001"	10	49067	Unreliable
	"Kent County, RI"	"44003"	47	164614	28.55
	"Newport County, RI"	"44005"	24	82784	28.99
	"Providence County, RI"	"44007"	177	633673	27.93
	"Washington County, RI"	"44009"	21	126288	16.63
	"Aiken County, SC"	"45003"	25	167458	14.93
	"Anderson County, SC"	"45007"	22	196569	11.19
	"Beaufort County, SC"	"45013"	12	183149	Unreliable
	"Berkeley County, SC"	"45015"	34	210898	16.12
	"Charleston County, SC"	"45019"	58	396484	14.63
	"Dorchester County, SC"	"45035"	15	153773	Unreliable
	"Florence County, SC"	"45041"	16	138742	Unreliable
	"Georgetown County, SC"	"45043"	14	61399	Unreliable
	"Greenville County, SC"	"45045"	55	498766	11.03
	"Horry County, SC"	"45051"	103	322342	31.95
	"Lexington County, SC"	"45063"	35	286196	12.23
	"Oconee County, SC"	"45073"	12	76355	Unreliable
	"Pickens County, SC"	"45077"	24	122863	19.53
	"Richland County, SC"	"45079"	34	409549	8.30
	"Spartanburg County, SC"	"45083"	40	301463	13.27
	"York County, SC"	"45091"	44	258526	17.02
	"Minnehaha County, SD"	"46099"	13	187318	Unreliable
	"Anderson County, TN"	"47001"	24	75936	31.61
	"Blount County, TN"	"47009"	21	128670	16.32
	"Carter County, TN"	"47019"	14	56502	Unreliable
	"Cheatham County, TN"	"47021"	13	39880	Unreliable
	"Coffee County, TN"	"47031"	12	54682	Unreliable
	"Davidson County, TN"	"47037"	178	684410	26.01
	"Dickson County, TN"	"47043"	17	52170	Unreliable
	"Greene County, TN"	"47059"	13	68615	Unreliable
	"Hamblen County, TN"	"47063"	19	63785	Unreliable
	"Hamilton County, TN"	"47065"	53	357738	14.82
	"Hawkins County, TN"	"47073"	19	56563	Unreliable
	"Knox County, TN"	"47093"	147	456132	32.23
	"Loudon County, TN"	"47105"	12	51454	Unreliable
	"Marshall County, TN"	"47117"	10	31915	Unreliable
	"Maury County, TN"	"47119"	15	89981	Unreliable
	"Montgomery County, TN"	"47125"	15	195734	Unreliable
	"Putnam County, TN"	"47141"	10	75931	Unreliable
	"Roane County, TN"	"47145"	21	52874	39.72
	"Rutherford County, TN"	"47149"	45	308251	14.60
	"Sevier County, TN"	"47155"	17	96673	Unreliable
	"Shelby County, TN"	"47157"	150	934603	16.05
	"Sullivan County, TN"	"47163"	36	156667	22.98
	"Sumner County, TN"	"47165"	21	180063	11.66
	"Tipton County, TN"	"47167"	16	61303	Unreliable
	"Washington County, TN"	"47179"	30	127440	23.54
	"Williamson County, TN"	"47187"	19	219107	Unreliable
	"Wilson County, TN"	"47189"	27	132781	20.33
	"Bexar County, TX"	"48029"	113	1928680	5.86
	"Brazoria County, TX"	"48039"	13	354195	Unreliable
	"Collin County, TX"	"48085"	46	939585	4.90
	"Dallas County, TX"	"48113"	166	2574984	6.45
	"Denton County, TX"	"48121"	34	806180	4.22
	"El Paso County, TX"	"48141"	52	837918	6.21
	"Fort Bend County, TX"	"48157"	32	741237	4.32
	"Galveston County, TX"	"48167"	26	329431	7.89
	"Harris County, TX"	"48201"	260	4589928	5.66
	"Jefferson County, TX"	"48245"	12	254679	Unreliable
	"Lubbock County, TX"	"48303"	19	303137	Unreliable
	"Montgomery County, TX"	"48339"	41	556203	7.37
	"Nueces County, TX"	"48355"	28	361350	7.75
	"Parker County, TX"	"48367"	10	129441	Unreliable
	"Tarrant County, TX"	"48439"	96	2016872	4.76
	"Travis County, TX"	"48453"	98	1199323	8.17
	"Webb County, TX"	"48479"	18	271193	Unreliable
	"Williamson County, TX"	"48491"	22	528718	4.16
	"Box Elder County, UT"	"49003"	13	53139	Unreliable
	"Carbon County, UT"	"49007"	12	20399	Unreliable
	"Davis County, UT"	"49011"	43	342281	12.56
	"Iron County, UT"	"49021"	11	49937	Unreliable
	"Salt Lake County, UT"	"49035"	192	1121354	17.12
	"Utah County, UT"	"49049"	75	592299	12.66
	"Washington County, UT"	"49053"	18	160245	Unreliable
	"Weber County, UT"	"49057"	46	247560	18.58
	"Chittenden County, VT"	"50007"	24	161531	14.86
	"Rutland County, VT"	"50021"	12	59310	Unreliable
	"Windsor County, VT"	"50027"	14	55496	Unreliable
	"Arlington County, VA"	"51013"	21	230050	9.13
	"Caroline County, VA"	"51033"	10	30178	Unreliable
	"Chesterfield County, VA"	"51041"	64	339009	18.88
	"Culpeper County, VA"	"51047"	12	50083	Unreliable
	"Fairfax County, VA"	"51059"	85	1138652	7.46
	"Fauquier County, VA"	"51061"	23	69069	33.30
	"Franklin County, VA"	"51067"	11	56069	Unreliable
	"Frederick County, VA"	"51069"	18	84421	Unreliable
	"Gloucester County, VA"	"51073"	12	37214	Unreliable
	"Henrico County, VA"	"51087"	53	326501	16.23
	"Loudoun County, VA"	"51107"	26	385945	6.74
	"Orange County, VA"	"51137"	14	35533	Unreliable
	"Prince William County, VA"	"51153"	49	455210	10.76
	"Roanoke County, VA"	"51161"	15	94031	Unreliable
	"Spotsylvania County, VA"	"51177"	29	132010	21.97
	"Stafford County, VA"	"51179"	24	144361	16.62
	"Wise County, VA"	"51195"	13	39228	Unreliable
	"Alexandria city, VA"	"51510"	10	155810	Unreliable
	"Chesapeake city, VA"	"51550"	39	237940	16.39
	"Hampton city, VA"	"51650"	27	135410	19.94
	"Newport News city, VA"	"51700"	36	181825	19.80
	"Norfolk city, VA"	"51710"	60	245115	24.48
	"Petersburg city, VA"	"51730"	11	31882	Unreliable
	"Portsmouth city, VA"	"51740"	26	95252	27.30
	"Richmond city, VA"	"51760"	60	223170	26.89
	"Roanoke city, VA"	"51770"	10	99660	Unreliable
	"Virginia Beach city, VA"	"51810"	77	452602	17.01
	"Winchester city, VA"	"51840"	11	27516	Unreliable
	"Benton County, WA"	"53005"	20	193686	10.33
	"Clallam County, WA"	"53009"	14	74570	Unreliable
	"Clark County, WA"	"53011"	42	467018	8.99
	"Cowlitz County, WA"	"53015"	14	105160	Unreliable
	"Grays Harbor County, WA"	"53027"	10	71628	Unreliable
	"King County, WA"	"53033"	215	2149970	10.00
	"Kitsap County, WA"	"53035"	27	264811	10.20
	"Pierce County, WA"	"53053"	95	861312	11.03
	"Skagit County, WA"	"53057"	13	123681	Unreliable
	"Snohomish County, WA"	"53061"	93	787620	11.81
	"Spokane County, WA"	"53063"	57	499072	11.42
	"Thurston County, WA"	"53067"	14	275222	Unreliable
	"Whatcom County, WA"	"53073"	11	216800	Unreliable
	"Yakima County, WA"	"53077"	14	249636	Unreliable
	"Berkeley County, WV"	"54003"	82	113525	72.23
	"Cabell County, WV"	"54011"	87	95987	90.64
	"Hampshire County, WV"	"54027"	13	23301	Unreliable
	"Hancock County, WV"	"54029"	10	29590	Unreliable
	"Harrison County, WV"	"54033"	17	68400	Unreliable
	"Jefferson County, WV"	"54037"	29	56368	51.45
	"Kanawha County, WV"	"54039"	89	186241	47.79
	"Lincoln County, WV"	"54043"	12	21232	Unreliable
	"Logan County, WV"	"54045"	13	33700	Unreliable
	"Mason County, WV"	"54053"	15	26825	Unreliable
	"Mercer County, WV"	"54055"	37	60468	61.19
	"Mineral County, WV"	"54057"	11	27411	Unreliable
	"Mingo County, WV"	"54059"	20	24647	81.15
	"Monongalia County, WV"	"54061"	27	104622	25.81
	"Nicholas County, WV"	"54067"	10	25311	Unreliable
	"Putnam County, WV"	"54079"	16	56941	Unreliable
	"Raleigh County, WV"	"54081"	36	76601	47.00
	"Wayne County, WV"	"54099"	34	40531	83.89
	"Wood County, WV"	"54107"	41	85643	47.87
	"Wyoming County, WV"	"54109"	12	21763	Unreliable
	"Brown County, WI"	"55009"	20	260401	7.68
	"Columbia County, WI"	"55021"	17	56927	Unreliable
	"Dane County, WI"	"55025"	90	531273	16.94
	"Dodge County, WI"	"55027"	19	88068	Unreliable
	"Fond du Lac County, WI"	"55039"	11	102144	Unreliable
	"Jefferson County, WI"	"55055"	10	84625	Unreliable
	"Kenosha County, WI"	"55059"	37	168183	22.00
	"La Crosse County, WI"	"55063"	18	118122	Unreliable
	"Marathon County, WI"	"55073"	11	135603	Unreliable
	"Milwaukee County, WI"	"55079"	290	951448	30.48
	"Outagamie County, WI"	"55087"	16	184526	Unreliable
	"Racine County, WI"	"55101"	22	195140	11.27
	"Rock County, WI"	"55105"	37	161620	22.89
	"Sauk County, WI"	"55111"	12	63949	Unreliable
	"Sheboygan County, WI"	"55117"	16	115427	Unreliable
	"Walworth County, WI"	"55127"	16	102959	Unreliable
	"Washington County, WI"	"55131"	22	134296	16.38
	"Waukesha County, WI"	"55133"	52	398424	13.05
	"Winnebago County, WI"	"55139"	20	169886	11.77
"Total"			42249	323127513	13.08
"---"
"Dataset: Multiple Cause of Death, 1999-2020"
"Query Parameters:"
"MCD - ICD-10 Codes: T40.0 (Opium); T40.1 (Heroin); T40.2 (Other opioids); T40.3 (Methadone); T40.4 (Other synthetic narcotics);"
"T40.6 (Other and unspecified narcotics)"
"UCD - ICD-10 Codes: X40 (Accidental poisoning by and exposure to nonopioid analgesics, antipyretics and antirheumatics); X41"
"(Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not"
"elsewhere classified); X42 (Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not"
"elsewhere classified); X43 (Accidental poisoning by and exposure to other drugs acting on the autonomic nervous system); X44"
"(Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances); X60 (Intentional"
"self-poisoning by and exposure to nonopioid analgesics, antipyretics and antirheumatics); X61 (Intentional self-poisoning by and"
"exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified); X62"
"(Intentional self-poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified); X63"
"(Intentional self-poisoning by and exposure to other drugs acting on the autonomic nervous system); X64 (Intentional"
"self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances); X85 (Assault by drugs,"
"medicaments and biological substances); Y10 (Poisoning by and exposure to nonopioid analgesics, antipyretics and antirheumatics,"
"undetermined intent); Y11 (Poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic"
"drugs, not elsewhere classified, undetermined intent); Y12 (Poisoning by and exposure to narcotics and psychodysleptics"
"[hallucinogens], not elsewhere classified, undetermined intent); Y13 (Poisoning by and exposure to other drugs acting on the"
"autonomic nervous system, undetermined intent); Y14 (Poisoning by and exposure to other and unspecified drugs, medicaments and"
"biological substances, undetermined intent)"
"Year/Month: 2016"
"Group By: County"
"Show Totals: True"
"Show Zero Values: False"
"Show Suppressed: False"
"Calculate Rates Per: 100,000"
"Rate Options: Default intercensal populations for years 2001-2009 (except Infant Age Groups)"
"---"
"Help: See http://wonder.cdc.gov/wonder/help/mcd.html for more information."
"---"
"Query Date: Oct 29, 2023 5:08:44 PM"
"---"
"Suggested Citation: Centers for Disease Control and Prevention, National Center for Health Statistics. National Vital Statistics"
"System, Mortality 1999-2020 on CDC WONDER Online Database, released in 2021. Data are from the Multiple Cause of Death Files,"
"1999-2020, as compiled from data provided by the 57 vital statistics jurisdictions through the Vital Statistics Cooperative"
"Program. Accessed at http://wonder.cdc.gov/mcd-icd10.html on Oct 29, 2023 5:08:44 PM"
"---"
Messages:
"1. Rows with zero Deaths are hidden, but the Population values in those rows are included in the totals. Use Quick Options above"
"to show zero rows."
"2. Rows with suppressed Deaths are hidden, but the Deaths and Population values in those rows are included in the totals. Use"
"Quick Options above to show suppressed rows."
"---"
Footnotes:
"1. Data are not available for this area for all of the requested years. See Caveats below for more information."
"---"
Caveats:
"1. Data for Prince of Wales-Outer Ketchikan Census Area, AK (FIPS code 02201), Skagway-Hoonah-Angoon Census Area, AK (FIPS code"
"02232) and Wrangell-Petersburg Census Area, AK (FIPS code 02280) are only available for 2013 and earlier; for computational"
"purposes, counts and population estimates for 2014 and later are set to zero. Thus, counts and rates shown in multi-year"
"requests for this entity do not include any data for years after 2013, only data for 2013 and earlier. More information:"
"http://wonder.cdc.gov/wonder/help/mcd.html#Alaska2014."
"2. Data for Bedford city, Va. (FIPS code 51515) are only available for 2013 and earlier; for computational purposes, counts and"
"population estimates for 2014 and later are set to zero. Thus, counts and rates shown in multi-year requests for this entity do"
"not include any data for years after 2014, only data for 2013 and earlier. More information:"
"http://wonder.cdc.gov/wonder/help/mcd.html#Bedford."
"3. Death rates for Clifton Forge city, Virginia (FIPS code 51560) are available only for 1999-2000. For 2001 and beyond, death"
"counts and population estimates for Clifton Forge city have been combined with those for Alleghany county, Virginia (FIPS code"
"51005). Death counts and population estimates for this entity from multi-year requests, only reflect data from 1999 and 2000;"
"for 2001 and beyond they have been set to zero. More information: http://wonder.cdc.gov/wonder/help/mcd.html#Clifton Forge."
"4. Deaths and population estimates are shown separately from the adjacent counties for Carson City, Nevada (FIPS code 32510)."
"5. Deaths and population estimates are reported separately for Baltimore City (FIPS code 24510) and Baltimore county (FIPS code"
"24005)."
"6. Deaths and population estimates are reported separately for St. Louis City (FIPS code 29510) and county (FIPS code 29189)."
"7. Data are Suppressed when the data meet the criteria for confidentiality constraints. More information:"
"http://wonder.cdc.gov/wonder/help/mcd.html#Assurance of Confidentiality."
"8. Death rates are flagged as Unreliable when the rate is calculated with a numerator of 20 or less. More information:"
"http://wonder.cdc.gov/wonder/help/mcd.html#Unreliable."
"9. The population figures for year 2020 are bridged-race estimates of the July 1 resident population, from the Vintage 2020"
"postcensal series released by NCHS on September 22, 2021. The population figures for year 2019 are bridged-race estimates of the"
"July 1 resident population, from the Vintage 2019 postcensal series released by NCHS on July 9, 2020. The population figures for"
"year 2018 are bridged-race estimates of the July 1 resident population, from the Vintage 2018 postcensal series released by NCHS"
"on June 25, 2019. The population figures for year 2017 are bridged-race estimates of the July 1 resident population, from the"
"Vintage 2017 postcensal series released by NCHS on June 27, 2018. The population figures for year 2016 are bridged-race"
"estimates of the July 1 resident population, from the Vintage 2016 postcensal series released by NCHS on June 26, 2017. The"
"population figures for year 2015 are bridged-race estimates of the July 1 resident population, from the Vintage 2015 postcensal"
"series released by NCHS on June 28, 2016. The population figures for year 2014 are bridged-race estimates of the July 1 resident"
"population, from the Vintage 2014 postcensal series released by NCHS on June 30, 2015. The population figures for year 2013 are"
"bridged-race estimates of the July 1 resident population, from the Vintage 2013 postcensal series released by NCHS on June 26,"
"2014. The population figures for year 2012 are bridged-race estimates of the July 1 resident population, from the Vintage 2012"
"postcensal series released by NCHS on June 13, 2013. Population figures for 2011 are bridged-race estimates of the July 1"
"resident population, from the county-level postcensal Vintage 2011 series released by NCHS on July 18, 2012. Population figures"
"for 2010 are April 1 Census counts. The population figures for years 2001 - 2009, are bridged-race estimates of the July 1"
"resident population, from the revised intercensal county-level 2000 - 2009 series released by NCHS on October 26, 2012."
"Population figures for 2000 are April 1 Census counts. Population figures for 1999 are from the 1990-1999 intercensal series of"
"July 1 estimates. Population figures for Infant Age Groups are the number of live births. <br/><b>Note:</b> Rates and population"
"figures for years 2001 - 2009 differ slightly from previously published reports, due to use of the population estimates which"
"were available at the time of release."
"10. The population figures used in the calculation of death rates for the age group 'under 1 year' are the estimates of the"
"resident population that is under one year of age. More information: http://wonder.cdc.gov/wonder/help/mcd.html#Age Group."
"11. Changes to cause of death classification affect reporting trends. More information:"
"http://wonder.cdc.gov/wonder/help/mcd.html#ICD-10 Changes."
